"brand","name","sku","weight","length","width","height","supplier_sku","category"
"Columbia Tools","CHAIN TENSION & GUIDE BRACKE COLUMBIA","CT31","0.01","","","","CTTCT31","AUTOMATIC TT PARTS"
"Columbia Tools","COVER PLATE ATTACHMENT BLOCK COLUMBIA","CT34","0.01","","","","CTTCT34","AUTOMATIC TT PARTS"
"Columbia Tools","CAM-LOCK LID ATTACHMENT BLOCK COLUMBIA","CT34CL","0.1","","","","CTTCT34CL","AUTOMATIC TT PARTS"
"Columbia Tools","REMOVABLE COVER PLATE ATTACHMENT BLK COLUMBIA","CT34R","0.3","","","","CTTCT34R","AUTOMATIC TT PARTS"
"Columbia Tools","CAP REINFORCING TAB COLUMBIA","CT35","0.01","","","","CTTCT35","AUTOMATIC TT PARTS"
"Columbia Tools","RETURN SPRING TUBE COLUMBIA","CT36","0.01","","","","CTTCT36","AUTOMATIC TT PARTS"
"Columbia Tools","TUBE HOLDING BRACKET LOW COLUMBIA","CT37","0","","","","CTTCT37","AUTOMATIC TT PARTS"
"Columbia Tools","TUBE HOLDING BRACKET LOWER COLUMBIA","CT38","0.01","","","","CTTCT38","AUTOMATIC TT PARTS"
"Columbia Tools","(LEFT) INSERT BUSHING COLUMBIA","CT3A","0.01","","","","CTTCT3A","AUTOMATIC TT PARTS"
"Columbia Tools","LEFT WAFER BUSHING COLUMBIA","CT4","0.0001","0.25","0.25","0.25","CTTCT4","AUTOMATIC TT PARTS"
"Columbia Tools","CUTTER BLOCK COLUMBIA","CT41","0.01","","","","CTTCT41","AUTOMATIC TT PARTS"
"Columbia Tools","CUTTER BLOCK CLAMP COLUMBIA","CT41A","0.0045","0.15","0.25","0.6","CTTCT41A","AUTOMATIC TT PARTS"
"Columbia Tools","COLUMBIA PYRAMID BLADE","CT42A","0","","","","CTTCT42A","AUTOMATIC TT PARTS"
"Columbia Tools","MICRO CHAIN COLUMBIA","CT43","0.01","","","","CTTCT43","AUTOMATIC TT PARTS"
"Columbia Tools","CONNECTING ROD (INCLD CT46 STOP) COLUMBIA","CT45","0.01","","","","CTTCT45","AUTOMATIC TT PARTS"
"Columbia Tools","CRIMPING WHEEL COLUMBIA","CT47","0.01","","","","CTTCT47","AUTOMATIC TT PARTS"
"Columbia Tools","CRIMPING ARM LEFT COLUMBIA","CT48","0.01","","","","CTTCT48","AUTOMATIC TT PARTS"
"Columbia Tools","CRIMPING ARM RIGHT COLUMBIA","CT49","0.01","","","","CTTCT49","AUTOMATIC TT PARTS"
"Columbia Tools","RIGHT WAFER BUSHING COLUMBIA","CT5","0.01","","","","CTTCT5","AUTOMATIC TT PARTS"
"Columbia Tools","CRIMPING WHEEL BUSHING COLUMBIA","CT50","0.01","","","","CTTCT50","AUTOMATIC TT PARTS"
"Columbia Tools","SPACER BAR COLUMBIA","CT51","0.01","","","","CTTCT51","AUTOMATIC TT PARTS"
"Columbia Tools","TOE KICKER COLUMBIA","CT53","0","","","","CTTCT53","AUTOMATIC TT PARTS"
"Columbia Tools","RETURN SPRING COLUMBIA","CT54","0.0025","1.3","0.2","0.2","CTTCT54","AUTOMATIC TT PARTS"
"Columbia Tools","CARRIAGE GUIDE ROD COLUMBIA","CT55","0.01","","","","CTTCT55","AUTOMATIC TT PARTS"
"Columbia Tools","CARRIAGE GUIDE ROD STOP COLUMBIA","CT56","0.01","","","","CTTCT56","AUTOMATIC TT PARTS"
"Columbia Tools","TAPE ADVANCE CARRIAGE COLUMBIA","CT57","0.01","","","","CTTCT57","AUTOMATIC TT PARTS"
"Columbia Tools","GUIDE ROD BUSHING COLUMBIA","CT58","0.01","","","","CTTCT58","AUTOMATIC TT PARTS"
"Columbia Tools","SIDE PLATE RIGHT COLUMBIA","CT6","0.01","","","","CTTCT6","AUTOMATIC TT PARTS"
"Columbia Tools","NEEDLE HOLDING SHAFT COLUMBIA","CT62","0.01","0.75","0.2","0.2","CTTCT62","AUTOMATIC TT PARTS"
"Columbia Tools","GOOSER NEEDLE - LONG COLUMBIA","CT63","0.01","","","","CTTCT63","AUTOMATIC TT PARTS"
"Columbia Tools","NEEDLE RETURN SHAFT COLUMBIA","CT64","0.0045","","","","CTTCT64","AUTOMATIC TT PARTS"
"Columbia Tools","NEEDLE RETURN SPRING COLUMBIA","CT65","0.01","","","","CTTCT65","AUTOMATIC TT PARTS"
"Columbia Tools","DRIVE DRUM COLUMBIA","CT66","0.01","","","","CTTCT66","AUTOMATIC TT PARTS"
"Columbia Tools","RATCHET GEAR COLUMBIA","CT67","0.01","","","","CTTCT67","AUTOMATIC TT PARTS"
"Columbia Tools","HUB COLUMBIA","CT68","0.01","","","","CTTCT68","AUTOMATIC TT PARTS"
"Columbia Tools","SIDE PLATE LEFT COLUMBIA","CT6A","0.01","","","","CTTCT6A","AUTOMATIC TT PARTS"
"Columbia Tools","REMOVABLE COVERPLATE SIDEPLATE SCREW COLUMBIA","CT6R","0.01","","","","CTTCT6R","AUTOMATIC TT PARTS"
"Columbia Tools","SIDE PLATE SUPPORT LEFT COLUMBIA","CT7","0.01","","","","CTTCT7","AUTOMATIC TT PARTS"
"Columbia Tools","DRIVE SHAFT COLUMBIA","CT70","0.01","","","","CTTCT70","AUTOMATIC TT PARTS"
"Columbia Tools","DRIVE SPROCKET SMALL COLUMBIA","CT71","0.01","","","","CTTCT71","AUTOMATIC TT PARTS"
"Columbia Tools","CABLE DRUM COLUMBIA","CT73","0.01","","","","CTTCT73","AUTOMATIC TT PARTS"
"Columbia Tools","NYLATRON WASHER COLUMBIA","CT76","0.01","","","","CTTCT76","AUTOMATIC TT PARTS"
"Columbia Tools","DRIVE SPROCKET LARGE COLUMBIA","CT77","0.01","","","","CTTCT77","AUTOMATIC TT PARTS"
"Columbia Tools","DRIVE CHAIN COLUMBIA","CT78","0.01","","","","CTTCT78","AUTOMATIC TT PARTS"
"Columbia Tools","HOLLOW SHAFT COLUMBIA","CT79","0.01","","","","CTTCT79","AUTOMATIC TT PARTS"
"Columbia Tools","SIDE PLATE HUB COLUMBIA","CT7A","0.01","","","","CTTCT7A","AUTOMATIC TT PARTS"
"Columbia Tools","SIDE PLATE SUPPORT RIGHT COLUMBIA","CT8","0.01","","","","CTTCT8","AUTOMATIC TT PARTS"
"Columbia Tools","MANUAL DRIVE GRIP COLUMBIA","CT80","0.01","","","","CTTCT80","AUTOMATIC TT PARTS"
"Columbia Tools","CLUTCH RETURN SPRING COLUMBIA","CT81","0.01","","","","CTTCT81","AUTOMATIC TT PARTS"
"Columbia Tools","CLUTCH LEVER COLUMBIA","CT82A","0.01","","","","CTTCT82A","AUTOMATIC TT PARTS"
"Columbia Tools","CLUTCH DOG COLUMBIA","CT83","0.01","","","","CTTCT83","AUTOMATIC TT PARTS"
"Columbia Tools","CLUTCH RELEASE SHAFT COLUMBIA","CT85","0.01","","","","CTTCT85","AUTOMATIC TT PARTS"
"Columbia Tools","TOE KICKER CABLE COLUMBIA","CT86","0.01","","","","CTTCT86","AUTOMATIC TT PARTS"
"Columbia Tools","BRACKET BASE COLUMBIA","CT87A","0.01","","","","CTTCT87A","AUTOMATIC TT PARTS"
"Columbia Tools","COLUMBIA CAM LOCK TAPER CAP","CT87CL","0.075","0.25","2.5","3.25","CTTCT87CL","AUTOMATIC TT PARTS"
"Columbia Tools","CAP CORK SEAL COLUMBIA","CT87CS","0.0015","1","2","0.025","CTTCT87CS","AUTOMATIC TT PARTS"
"Columbia Tools","REMOVABLE TAPER CAP COLUMBIA","CT87R","0","","","","CTTCT87R","AUTOMATIC TT PARTS"
"Columbia Tools","CLUTCH RELEASE ROD COLUMBIA","CT88","0.01","","","","CTTCT88","AUTOMATIC TT PARTS"
"Columbia Tools","RELEASE ROD SLEEVE COLUMBIA","CT89","0.01","","","","CTTCT89","AUTOMATIC TT PARTS"
"Columbia Tools","ROD SLEEVE HOUSING COLUMBIA","CT90","0.01","","","","CTTCT90","AUTOMATIC TT PARTS"
"Columbia Tools","RELEASE CLIP BUSHING COLUMBIA","CT91","0.01","","","","CTTCT91","AUTOMATIC TT PARTS"
"Columbia Tools","RELEASE CLIP COLUMBIA","CT92","0.01","","","","CTTCT92","AUTOMATIC TT PARTS"
"Columbia Tools","L CLIP COLUMBIA","CT92A","0.01","","","","CTTCT92A","AUTOMATIC TT PARTS"
"Columbia Tools","MUD SHUT OFF LEVER ARM COLUMBIA","CT93","0.01","","","","CTTCT93","AUTOMATIC TT PARTS"
"Columbia Tools","MUD SHUT OFF UPPER PLATE COLUMBIA","CT94","0.01","","","","CTTCT94","AUTOMATIC TT PARTS"
"Columbia Tools","CONTROL VALVE COLUMBIA","CT95","0.01","","","","CTTCT95","AUTOMATIC TT PARTS"
"Columbia Tools","MUD SHUT OFF GASKET COLUMBIA","CT96","0.01","","","","CTTCT96","AUTOMATIC TT PARTS"
"Columbia Tools","MUD SUPPLY VALVE BODY COLUMBIA","CT97","0.01","","","","CTTCT97","AUTOMATIC TT PARTS"
"Columbia Tools","MUD SUPPLY SEAL PLATE COLUMBIA","CT98","0.01","","","","CTTCT98","AUTOMATIC TT PARTS"
"Columbia Tools","COLUMBIA PISTON ASSEMBLY FOR TAPER","CTA107","0","","","","CTTCTA107","AUTOMATIC TT PARTS"
"Columbia Tools","SUB ASSEMBLED DOG BASE BRACKET COLUMBIA","CTA13","0","","","","CTTCTA13","AUTOMATIC TT PARTS"
"Columbia Tools","COLUMBIA BLOCKER ASSBLY FOR BAZOOKA","CTA41","1","","","","CTTCTA41","AUTOMATIC TT REPAIR KITS"
"Columbia Tools","COLUMBIA CARRIAGE ASSEMBLY","CTA57","1","","","","CTTCTA57","AUTOMATIC TT PARTS"
"Columbia Tools","MAGNET WITH CASING FOR AUTO TAPER COLUMBIA","CTA59","0","","","","CTTCTA59","AUTOMATIC TT PARTS"
"Columbia Tools","COLUMBIA MANUAL DRIVE GRIP ASSEMBLY","CTA80","0","","","","CTTCTA80","AUTOMATIC TT PARTS"
"Columbia Tools","CABLE GUIDE AND PULLEY COLUMBIA","CTA84","0","","","","CTTCTA84","AUTOMATIC TT PARTS"
"Columbia Tools","CAM-LOCK COVER PLATE ASSEMBLY COLUMBIA","CTA87CL","0.1995","5","3","1","CTTCTA87CL","AUTOMATIC TT PARTS"
"Columbia Tools","CAM-LOCK LEVER ASSEMBLY COLUMBIA","CTA99CL","0.1","","","","CTTCTA99CL","AUTOMATIC TT PARTS"
"Columbia Tools","PHANTOM REPLACEMENT PAD COLUMBIA","DDM15","0.1","","","","CTTDDM15","AUTOMATIC TT PARTS"
"Columbia Tools","1/16"" X 3/8"" SPLIT PIN COLUMBIA","FA201","0.01","","","","CTTFA201","AUTOMATIC TT PARTS"
"Columbia Tools","1/16 X 3/4 COTTER PIN COLUMBIA","FA203","0.0001","1","0.5","0.5","CTTFA203","AUTOMATIC TT PARTS"
"Columbia Tools","4-40 NYLOCK NUT COLUMBIA","FA207","0.1","","","","CTTFA207","AUTOMATIC TT PARTS"
"Columbia Tools","COLUMBIA 4-40 X 1/8"" BINDER SLOT","FA208","0","","","","CTTFA208","AUTOMATIC TT PARTS"
"Columbia Tools","4-40 X 1/8"" FLAT HEAD SCREW COLUMBIA","FA209","0.01","","","","CTTFA209","AUTOMATIC TT PARTS"
"Columbia Tools","COLUMBIA 4-40 X 5/16 BINDER SLOT","FA215","0.0015","0.25","0.25","0.5","CTTFA215","AUTOMATIC TT PARTS"
"Columbia Tools","4/40 X 3/8 FLAT SLOT COLUMBIA","FA218","0.5","0.3","0.1","0.1","CTTFA218","AUTOMATIC TT PARTS"
"Columbia Tools","4-40 X 1/2"" FILL. HEAD SCREW COLUMBIA","FA219","0.01","","","","CTTFA219","AUTOMATIC TT PARTS"
"Columbia Tools","4-40 X 3/4"" BIND HEAD SCREW COLUMBIA","FA220","0.01","","","","CTTFA220","AUTOMATIC TT PARTS"
"Columbia Tools","4/40 X 1/4 FILLISTER SLOT COLUMBIA","FA221","0","","","","CTTFA221","AUTOMATIC TT PARTS"
"Columbia Tools","5-40 X 3/8"" PAN SLOT COLUMBIA","FA222","0","","","","CTTFA222","AUTOMATIC TT PARTS"
"Columbia Tools","1/8"" X 3/8"" SPLIT PIN COLUMBIA","FA224","0.01","","","","CTTFA224","AUTOMATIC TT PARTS"
"Columbia Tools","1/8 X 3/8 SPECIAL WASHER #6010 COLUMBIA","FA225","0","","","","CTTFA225","AUTOMATIC TT PARTS"
"Columbia Tools","WASHER COLUMBIA","FA228","0.1","","","","CTTFA228","AUTOMATIC TT PARTS"
"Columbia Tools","#6 STAR WASHER COLUMBIA","FA230","0","","","","CTTFA230","AUTOMATIC TT PARTS"
"Columbia Tools","#6 X 3/8"" HEX BOLT FA231 COLUMBIA","FA231","0.01","","","","CTTFA231","AUTOMATIC TT PARTS"
"Columbia Tools","6-32 HEX NUT COLUMBIA","FA232","0.01","0.05","0.3","0.3","CTTFA232","AUTOMATIC TT PARTS"
"Columbia Tools","6-32 NYLOC JAM NUT COLUMBIA","FA234","0.01","","","","CTTFA234","AUTOMATIC TT PARTS"
"Columbia Tools","COLUMBIA 6-32# X 1/4"" BINDER SLOT","FA239","0.0095","0.3","0.3","0.3","CTTFA239","AUTOMATIC TT PARTS"
"Columbia Tools","COLUMBIA 6-32# X 3/8"" BINDER SLOT","FA241","0.002","0.5","0.25","0.5","CTTFA241","AUTOMATIC TT PARTS"
"Columbia Tools","6-32 X 3/8"" FLAT SLOT COLUMBIA","FA243","0","","","","CTTFA243","AUTOMATIC TT PARTS"
"Columbia Tools","6-32 X 1/2"" FILL. HEAD SCREW COLUMBIA","FA245","0.01","","","","CTTFA245","AUTOMATIC TT PARTS"
"Columbia Tools","6-32 X 5/8"" HEX BOLT COLUMBIA","FA247","0.002","0.25","0.25","0.75","CTTFA247","AUTOMATIC TT PARTS"
"Columbia Tools","#8 STAR WASHER COLUMBIA","FA252","0.01","","","","CTTFA252","AUTOMATIC TT PARTS"
"Columbia Tools","#8 FLAT WASHER COLUMBIA","FA253","0.01","","","","CTTFA253","AUTOMATIC TT PARTS"
"Columbia Tools","8-32 X 3/16"" SET SCREW COLUMBIA","FA256","0.0045","4","3","0.1","CTTFA256","AUTOMATIC TT PARTS"
"Columbia Tools","8-32X3/8"" BINDER SLOT COLUMBIA","FA259","0.1","","","","CTTFA259","AUTOMATIC TT PARTS"
"Columbia Tools","8-32 X 3/8"" SOCKET COLUMBIA","FA261","0","","","","CTTFA261","AUTOMATIC TT PARTS"
"Columbia Tools","8-32 X 1/2"" SOCKET HEAD COLUMBIA (2)","FA262","0","","","","CTTFA262","AUTOMATIC TT PARTS"
"Columbia Tools","8-32 X 3/4"" TRUSS SLOT COLUMBIA","FA265","0.005","0.25","0.25","0.75","CTTFA265","AUTOMATIC TT PARTS"
"Columbia Tools","8-32 X 1-1/2"" PAN HEAD COLUMBIA","FA267","0","","","","CTTFA267","AUTOMATIC TT PARTS"
"Columbia Tools","COLUMBIA #10 FLAT WASHER","FA268","0","","","","CTTFA268","AUTOMATIC TT PARTS"
"Columbia Tools","#10 X 3/4"" FENDER WASHER COLUMBIA","FA270","0.01","","","","CTTFA270","AUTOMATIC TT PARTS"
"Columbia Tools","COLUMBIA 10-24 NYLOC NUT ","FA271","0","","","","CTTFA271","AUTOMATIC TT PARTS"
"Columbia Tools","10-24 X 1"" HEX BOLT COLUMBIA","FA273","0.01","","","","CTTFA273","AUTOMATIC TT PARTS"
"Columbia Tools","10-24 X 3/8"" SOCKET HD SCREW COLUMBIA","FA274","0.01","","","","CTTFA274","AUTOMATIC TT PARTS"
"Columbia Tools","10-24X7/8"" HEX BOLT COLUMBIA","FA275","0","","","","CTTFA275","AUTOMATIC TT PARTS"
"Columbia Tools","10-24 X 7/8 PAN HEAD SCREW COLUMBIA","FA276","0.01","","","","CTTFA276","AUTOMATIC TT PARTS"
"Columbia Tools","#6 BELLEVILLE WASHER COLUMBIA","FA277","0.01","","","","CTTFA277","AUTOMATIC TT PARTS"
"Columbia Tools","#8 BELLEVILLE WASHER COLUMBIA","FA278","0.01","","","","CTTFA278","AUTOMATIC TT PARTS"
"Columbia Tools","10-24 X 1-1/4"" HEX BOLT COLUMBIA","FA279","0.01","","","","CTTFA279","AUTOMATIC TT PARTS"
"Columbia Tools","COLUMBIA #10 BELLEVILLE WASHER","FA280","0.1","0.5","0.5","0.5","CTTFA280","AUTOMATIC TT PARTS"
"Columbia Tools","10-32 NYLOC JAM NUT COLUMBIA (2)","FA281","0","","","","CTTFA281","AUTOMATIC TT PARTS"
"Columbia Tools","1/4"" PLASTIC WASHER COLUMBIA","FA285","0.01","","","","CTTFA285","AUTOMATIC TT PARTS"
"Columbia Tools","COLUMBIA 1/4 X 3/4 SPLIT PIN","FA288","0","","","","CTTFA288","AUTOMATIC TT PARTS"
"Columbia Tools","1/4"" X 2"" SPLIT PIN OLD STYLE COLUMBIA","FA289","0","","","","CTTFA289","AUTOMATIC TT PARTS"
"Columbia Tools","1/4-20 NYLOC NUT COLUMBIA","FA290","0","","","","CTTFA290","AUTOMATIC TT PARTS"
"Columbia Tools","1/4-20 NYLOC JAM NUT COLUMBIA","FA292","0.01","","","","CTTFA292","AUTOMATIC TT PARTS"
"Columbia Tools","1/4-20 X 3/8"" SOCKET COLUMBIA","FA294","0","","","","CTTFA294","AUTOMATIC TT PARTS"
"Columbia Tools","1/4-20 X 1/2"" FLAT HEAD SOCKET COLUMBIA","FA295","0","","","","CTTFA295","AUTOMATIC TT PARTS"
"Columbia Tools","1/4-20 X 1/2"" HEX BOLT COLUMBIA","FA296","0","","","","CTTFA296","AUTOMATIC TT PARTS"
"Columbia Tools","FLAT SOCKET 1/4-20 X 7/8"" COLUMBIA","FA298","0.01","","","","CTTFA298","AUTOMATIC TT PARTS"
"Columbia Tools","COLUMBIA HEX BOLT 1/4-20 X 2""","FA300","0","","","","CTTFA300","AUTOMATIC TT PARTS"
"Columbia Tools","1/4 -28-3/8 SOCKET SET SCREW HYDRA HDL COLUMBIA","FA302","0.01","","","","CTTFA302","AUTOMATIC TT PARTS"
"Columbia Tools","5/16-18 X 3/4"" HEX BOLT COLUMBIA","FA305","0","","","","CTTFA305","AUTOMATIC TT PARTS"
"Columbia Tools","5/16-18 X 1-1/4 HEX BOLT COLUMBIA","FA306","0","","","","CTTFA306","AUTOMATIC TT PARTS"
"Columbia Tools","33/64 X 7/8"" FLAT WASHER COLUMBIA","FA308","0.01","","","","CTTFA308","AUTOMATIC TT PARTS"
"Columbia Tools","10-24 X 1/4"" SET SCREW COLUMBIA","FA312","0.01","","","","CTTFA312","AUTOMATIC TT PARTS"
"Columbia Tools","COLUMBIA 10-24 X 1-1/2 PAN SLOT","FA314","0","","","","CTTFA314","AUTOMATIC TT PARTS"
"Columbia Tools","5/32"" X 7/8"" ROLL PIN COLUMBIA","FA317","0.01","","","","CTTFA317","AUTOMATIC TT PARTS"
"Columbia Tools","1/4-20 X 1"" HEX BOLT COLUMBIA","FA323","0.01","","","","CTTFA323","AUTOMATIC TT PARTS"
"Columbia Tools","COLUMBIA 1/4"" E-CLIP FOR MATRIX HANDLE","FA379","0","","","","CTTFA379","AUTOMATIC TT PARTS"
"Columbia Tools","COLUMBIA 1/8"" E-CLIP FOR MATRIX HANDLE","FA380","0","","","","CTTFA380","AUTOMATIC TT PARTS"
"Columbia Tools","ADJUSTER SPRING 12 COLUMBIA","FFB1112","0","","","","CTTFFB1112","AUTOMATIC TT PARTS"
"Columbia Tools","REAR PLATE 12"" COLUMBIA","FFB112","0","","","","CTTFFB112","AUTOMATIC TT PARTS"
"Columbia Tools","DOOR HINGE 10"" COLUMBIA","FFB1310","0","","","","CTTFFB1310","AUTOMATIC TT PARTS"
"Columbia Tools","12"" DOOR HINGE COLUMBIA ","FFB1312","0","","","","CTTFFB1312","AUTOMATIC TT PARTS"
"Columbia Tools","10"" STD FLAT BOX DOOR GASKET (OLD) W/TAB COLUM","FFB1410","0.088","9.5","5","0.5","CTTFFB1410","AUTOMATIC TT PARTS"
"Columbia Tools","12"" STD FLAT BOX DOOR GASKET (OLD) W/TAB COLUM","FFB1412","0.01","","","","CTTFFB1412","AUTOMATIC TT PARTS"
"Columbia Tools","DOOR SPRING CLIP COLUMBIA","FFB15","0","","","","CTTFFB15","AUTOMATIC TT PARTS"
"Columbia Tools","DOOR SPRING NUT COLUMBIA","FFB16","0.01","","","","CTTFFB16","AUTOMATIC TT PARTS"
"Columbia Tools","COLUMBIA DOOR SPRING ","FFB17","0.1","3","1","1","CTTFFB17","AUTOMATIC TT PARTS"
"Columbia Tools","AXEL ROLLER BEARING COLUMBIA (2)","FFB20A","0","","","","CTTFFB20A","AUTOMATIC TT PARTS"
"Columbia Tools","RUBBER GASKET RETAINER 10"" COLUMBIA","FFB2510","0.01","","","","CTTFFB2510","AUTOMATIC TT PARTS"
"Columbia Tools","12"" RUBBER GASKET RETAINER COLUMBIA","FFB2512","0.01","","","","CTTFFB2512","AUTOMATIC TT PARTS"
"Columbia Tools","7"" RUBBER GASKET RETAINER COLUMBIA","FFB257","0","","","","CTTFFB257","AUTOMATIC TT PARTS"
"Columbia Tools","8"" RUBBER GASKET RETAINER COLUMBIA","FFB258","0.01","","","","CTTFFB258","AUTOMATIC TT PARTS"
"Columbia Tools","BUSHING COLUMBIA","FFB2A","0.01","","","","CTTFFB2A","AUTOMATIC TT PARTS"
"Columbia Tools","THUMB RELEASE CLIP COLUMBIA","FFB32","0.01","","","","CTTFFB32","AUTOMATIC TT PARTS"
"Columbia Tools","THUMB RELEASE CLIP SCREW COLUMBIA","FFB32A","0.01","","","","CTTFFB32A","AUTOMATIC TT PARTS"
"Columbia Tools","AXEL WHEEL BUSHING COLUMBIA","FFB38","0","","","","CTTFFB38","AUTOMATIC TT PARTS"
"Columbia Tools","END PLATE LEFT COLUMBIA","FFB3A","0","","","","CTTFFB3A","AUTOMATIC TT PARTS"
"Columbia Tools","COLUMBIA BEAD WHEEL BUSHING","FFB43","0","","","","CTTFFB43","AUTOMATIC TT PARTS"
"Columbia Tools","STAINLESS STEEL WASHER COLUMBIA","FFB4A","0.01","","","","CTTFFB4A","AUTOMATIC TT PARTS"
"Columbia Tools","STAINLESS STEEL BACKING WASHER COLUMBIA","FFB4B","0.01","","","","CTTFFB4B","AUTOMATIC TT PARTS"
"Columbia Tools","HINGE DOOR SPACER COLUMBIA","FFB4C","0","","","","CTTFFB4C","AUTOMATIC TT PARTS"
"Columbia Tools","AXLE BUSHING COLUMBIA","FFB5A","0.01","","","","CTTFFB5A","AUTOMATIC TT PARTS"
"Columbia Tools","AXEL ROLLER COLUMBIA (2) ","FFB6","0","","","","CTTFFB6","AUTOMATIC TT PARTS"
"Columbia Tools","O RING COLUMBIA (2) ","FFB6A","0","","","","CTTFFB6A","AUTOMATIC TT PARTS"
"Columbia Tools","SHOE, RIGHT COLUMBIA","FFB7","0.01","","","","CTTFFB7","AUTOMATIC TT PARTS"
"Columbia Tools","SHOE, LEFT COLUMBIA","FFB7A","0.01","","","","CTTFFB7A","AUTOMATIC TT PARTS"
"Columbia Tools","BAR RETAINER CLIP COLUMBIA","FFB8","0.0075","2","0.5","0.001","CTTFFB8","AUTOMATIC TT PARTS"
"Columbia Tools","10"" BLADE COLUMBIA","FFB910","0.02","11","0.1","0.1","CTTFFB910","AUTOMATIC TT PARTS"
"Columbia Tools","12"" BLADE COLUMBIA","FFB912","0.027","12.5","0.001","0.001","CTTFFB912","AUTOMATIC TT PARTS"
"Columbia Tools","COLUMBIA  14"" FLAT BOX BLADE","FFB914","0","","","","CTTFFB914","AUTOMATIC TT PARTS"
"Columbia Tools","5.5"" BLADE COLUMBIA","FFB955","0.01","","","","CTTFFB955","AUTOMATIC TT PARTS"
"Columbia Tools","7"" BLADE COLUMBIA ","FFB97","0","","","","CTTFFB97","AUTOMATIC TT PARTS"
"Columbia Tools","COLUMBIA  8"" FLAT BOX BLADE","FFB98","1","","","","CTTFFB98","AUTOMATIC TT PARTS"
"Columbia Tools","10"" BLADE BAR ASSEMBLY COLUMBIA","FFBA1010","0.1905","9","1","1","CTTFFBA1010","AUTOMATIC TT PARTS"
"Columbia Tools","12"" BLADE BAR ASSEMBLY COLUMBIA","FFBA1012","0.01","","","","CTTFFBA1012","AUTOMATIC TT PARTS"
"Columbia Tools","BLADE BAR ASSEMBLY 14"" COLUMBIA","FFBA1014","0.01","","","","CTTFFBA1014","AUTOMATIC TT PARTS"
"Columbia Tools","BLADE BAR ASSEMBLY 5.5"" COLUMBIA","FFBA1055","0.01","","","","CTTFFBA1055","AUTOMATIC TT PARTS"
"Columbia Tools","BLADE BAR ASSEMBLY 7"" COLUMBIA","FFBA107","0","","","","CTTFFBA107","AUTOMATIC TT PARTS"
"Columbia Tools","8"" BLADE BAR ASSEMBLY COLUMBIA","FFBA108","0.01","","","","CTTFFBA108","AUTOMATIC TT PARTS"
"Columbia Tools","(5.5,7,8,10) ADJUSTER DIAL ASSY COLUMBIA","FFBA12","0.0435","2","0.5","4","CTTFFBA12","AUTOMATIC TT PARTS"
"Columbia Tools","(12,14) ADJUSTER DIAL ASSY LARGE COLUMBIA","FFBA1212","0.0595","0.5","2.25","6.5","CTTFFBA1212","AUTOMATIC TT PARTS"
"Columbia Tools","HANDLE GRIP COLUMBIA","FFH14","0.01","","","","CTTFFH14","AUTOMATIC TT PARTS"
"Columbia Tools","8-32 X 3/4 BRAKE STOP COLUMBIA","FFH26","0.01","","","","CTTFFH26","AUTOMATIC TT PARTS"
"Columbia Tools","LOWER MOUNTING BRACKET COLUMBIA","FFH3","0.01","","","","CTTFFH3","AUTOMATIC TT PARTS"
"Columbia Tools","HINGE PIN COLUMBIA ","FFH6","0","","","","CTTFFH6","AUTOMATIC TT PARTS"
"Columbia Tools","L-TRIM MUD APPLICATOR HEAD COLUMBIA","FMH","0.3085","3","3","2","CTTFMH","AUTOMATIC TAPING TOOLS"
"Columbia Tools","COLUMBIA 10"" FAT BOY SMOOTHING BLADE","FSB10","0.798","11","6","3","CTTFSB10","KNOCKDOWN KNIFE"
"Columbia Tools","COLUMBIA 12"" FAT BOY SMOOTHING BLADE","FSB12","0.9505","13","6","3","CTTFSB12","KNOCKDOWN KNIFE"
"Columbia Tools","COLUMBIA 14"" FAT BOY SMOOTHING BLADE","FSB14","1.1135","15","6","3","CTTFSB14","KNOCKDOWN KNIFE"
"Columbia Tools","COLUMBIA 16"" FAT BOY SMOOTHING BLADE","FSB16","1.2795","17","6","3","CTTFSB16","KNOCKDOWN KNIFE"
"Columbia Tools","COLUMBIA 18"" FAT BOY SMOOTHING BLADE","FSB18","1.4875","19","6","3","CTTFSB18","KNOCKDOWN KNIFE"
"Columbia Tools","COLUMBIA 24"" FAT BOY SMOOTHING BLADE","FSB24","1.8055","25","6","3","CTTFSB24","KNOCKDOWN KNIFE"
"Columbia Tools","COLUMBIA 32"" FAT BOY SMOOTHING BLADE","FSB32","4.5","","","","CTTFSB32","KNOCKDOWN KNIFE"
"Columbia Tools","COLUMBIA 40"" FAT BOY SMOOTHING BLADE","FSB40","3.0705","41","6","3","CTTFSB40","KNOCKDOWN KNIFE"
"Columbia Tools","COLUMBIA 48"" FAT BOY SMOOTHING BLADE","FSB48","3.6165","49","6","3","CTTFSB48","KNOCKDOWN KNIFE"
"Columbia Tools","COLUMBIA 7"" FAT BOY SMOOTHING BLADE","FSB7","0.556","8","6","3","CTTFSB7","KNOCKDOWN KNIFE"
"Columbia Tools","COLUMBIA FAT BOY BLADE ADAPTOR","FSBC","0.342","3","8","4","CTTFSBC","KNOCKDOWN KNIFE"
"Columbia Tools","FIBERGLASS EXTENSION POLE 3.7-6.29' W/ADAPTER","FTH46","1","","","","CTTFTH46","EXTENSION HANDLES,FIBERG"
