sku_code,product_title,variant_title,sales_price,cost_price,description,brand,upc_code,image_url,country_origin_code,weight_grams,product_id,min_reorder_level,quantity_to_reorder,max_reorder_level,width,depth,height,dimensions_unit,tax_rate,estimated_delivery,tags,product_properties,variant_options,tariff_code,qty_on_hand,total_qty,total_stock_value
PT-BF,Platinum Box Filler Attachment,,49.0,,"The Platinum Box Filler Attachment provides a secure, universal connection for loading your finishing tools quickly and without leaks. It is a handcrafted, heavy-duty essential that fits all major pump brands to keep your workflow moving.",Platinum Drywall Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/platinum_pt_bf_01.webp,,,,,,,,,,in,6.875,,"Box Filler Attachment, Mud Pans & Pumps, Platinum Drywall Tools, PT-BF",,{},,100,100,
PT-CP,Platinum Drywall Pump w/Filler,,269.0,,"Load your finishing tools with speed and precision using this durable, anodized aluminum pump featuring a universal filler attachment.",Platinum Drywall Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/platinum_pt_cp_01.webp,,,,,,,,,,in,6.875,,"drywall pump, joint compound pump, loading pump, mud pump, PT-CP",,{},,100,100,
PT-FIN,Platinum Drywall Starter Finishing Set,,1399.0,,"The Platinum Drywall Starter Finishing Set equips professionals with a complete automatic tool lineup for faster, more consistent flat and corner finishing. This high-performance kit streamlines your workflow by replacing manual labor with precision-engineered boxes, rollers, and applicators.",Platinum Drywall Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/platinum_pt_fin_01.webp,,,,,,,,,,in,6.875,,"Platinum Drywall Starter Finishing Set, Platinum Drywall Tools, PT-FIN, Tool Sets & Kits",,{},,100,100,
PT-EXT3IN1-1,Platinum Extendable Angle Head Handle,,75.0,,"The Platinum Extendable Angle Head Handle provides a versatile 45-70 inch reach, combining lightweight aluminum durability with an ergonomic grip for effortless corner finishing. It is the perfect solution for professionals needing precision and adaptability on every job site.",Platinum Drywall Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/platinum_pt_ext3in1_1_01.webp,,,,,,,,,,in,6.875,,"Extendable Angle Head Handle, Handles & Extensions, Platinum Drywall Tools, PT-EXT3IN1-1",,{},,100,100,
PT-EBH,"Platinum Extendable Flat Box Handle 40"" – 64""",,169.0,,"The Platinum Extendable Flat Box Handle 40"" – 64"" combines lightweight aluminum construction with a versatile telescoping range for superior drywall finishing control. Its secure locking system ensures consistent pressure across all major flat box brands for a professional finish every time.",Platinum Drywall Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/platinum_pt_ebh_01.webp,,,,,,,,,,in,6.875,,"Extendable Flat Box Handle 40"" – 64"", Handles & Extensions, Platinum Drywall Tools, PT-EBH",,{},,100,100,
S1-A-1624,SurPro S1 Aluminum Drywall Stilts,"16""-24""",322.0,,"SurPro S1 Aluminum Drywall Stilts - 16""-24"" provide a lightweight, stable boost for standard ceiling work. These single-pole stilts feature a secure wraparound fit and industrial-grade soles for maximum job site confidence.",SurPro,,https://drywalltoolbox.com/wp-content/uploads/2026/media/surpro_s1_a_1624_01.webp,,,,,,,,,,in,6.875,,"Aluminum, drywall stilts, Professional Drywall Tools, Single, SurPro",,"{""Height Range"": ""16\""-24\""""}",,100,100,
S1-A-2030,SurPro S1 Aluminum Drywall Stilts,"20""-30""",331.0,,"SurPro S1 Aluminum Drywall Stilts - 20""-30"" provide a lightweight, mid-range height solution with a no-twist design for maximum stability. These professional stilts feature Super Grip soles and adjustable heights, making them ideal for standard ceiling finishing and painting.",SurPro,,https://drywalltoolbox.com/wp-content/uploads/2026/media/surpro_s1_a_2030_01.webp,,,,,,,,,,in,6.875,,"Aluminum, drywall stilts, Professional Drywall Tools, Single, SurPro",,"{""Height Range"": ""20\""-30\""""}",,100,100,
S1-A-2640,SurPro S1 Aluminum Drywall Stilts,"26""-40""",340.0,,"SurPro S1 Aluminum Drywall Stilts - 26""-40"" offer maximum reach and stability with a lightweight, single-pole design perfect for high-ceiling professional finishing. These durable aluminum stilts feature industrial-grade soles and wraparound bands for all-day comfort and safety.",SurPro,,https://drywalltoolbox.com/wp-content/uploads/2026/media/surpro_s1_a_2640_01.webp,,,,,,,,,,in,6.875,,"Aluminum, drywall stilts, Professional Drywall Tools, Single, SurPro",,"{""Height Range"": ""26\""-40\""""}",,100,100,
S1-M-1624,SurPro S1 Magnesium Drywall Stilts,"16""-24""",368.0,,"SurPro S1 Magnesium Drywall Stilts - 16""-24"" combine an ultra-lightweight magnesium frame with a secure single-pole design for maximum agility and reduced fatigue. These professional-grade stilts feature Super Grip soles and wraparound bands to ensure stability and comfort on every job.",SurPro,,https://drywalltoolbox.com/wp-content/uploads/2026/media/surpro_s1_m_1624_01.webp,,,,,,,,,,in,6.875,,"drywall stilts, Magnesium, Professional Drywall Tools, Single, SurPro",,"{""Height Range"": ""16\""-24\""""}",,100,100,
S1-M-2030,SurPro S1 Magnesium Drywall Stilts,"20""-30""",376.5,,"SurPro S1 Magnesium Drywall Stilts - 20""-30"" offer an ultra-lightweight, mid-range solution for pros seeking maximum maneuverability and reduced leg strain. The magnesium frame and single-pole design provide a stable, natural feel for all-day comfort.",SurPro,,https://drywalltoolbox.com/wp-content/uploads/2026/media/surpro_s1_m_2030_01.webp,,,,,,,,,,in,6.875,,"drywall stilts, Magnesium, Professional Drywall Tools, Single, SurPro",,"{""Height Range"": ""20\""-30\""""}",,100,100,
S1-M-2640,SurPro S1 Magnesium Drywall Stilts,"26""-40""",385.0,,"SurPro S1 Magnesium Drywall Stilts - 26""-40"" offer an ultra-lightweight magnesium frame designed to minimize fatigue during high-reach professional finishing tasks. These single-pole stilts feature wraparound leg bands and Super Grip soles for maximum stability and comfort on every step.",SurPro,,https://drywalltoolbox.com/wp-content/uploads/2026/media/surpro_s1_m_2640_01.webp,,,,,,,,,,in,6.875,,"drywall stilts, Magnesium, Professional Drywall Tools, Single, SurPro",,"{""Height Range"": ""26\""-40\""""}",,100,100,
S1X-A-2131,SurPro S1X Aluminum Drywall Stilts,"21""-31""",407.0,,"SurPro S1X Aluminum Drywall Stilts - 21""-31"" combine a lightweight single-pole design with the natural movement of the Flexion Foot System for professional agility. These adjustable aluminum stilts provide a secure, comfortable platform for all-day interior finishing work.",SurPro,,https://drywalltoolbox.com/wp-content/uploads/2026/media/surpro_s1x_a_2131_01.webp,,,,,,,,,,in,6.875,,"Aluminum, drywall stilts, Professional Drywall Tools, Single, SurPro",,"{""Height Range"": ""21\""-31\""""}",,100,100,
S1X-A-2640,SurPro S1X Aluminum Drywall Stilts,"26""-40""",407.0,,"SurPro S1X Aluminum Drywall Stilts - 26""-40"" provide the perfect balance of extended reach and lightweight maneuverability for high-ceiling professional projects. These stilts feature the innovative Flexion Foot System and a single-pole design for natural movement and rock-solid stability.",SurPro,,https://drywalltoolbox.com/wp-content/uploads/2026/media/surpro_s1x_a_2640_01.webp,,,,,,,,,,in,6.875,,"Aluminum, drywall stilts, Professional Drywall Tools, Single, SurPro",,"{""Height Range"": ""26\""-40\""""}",,100,100,
S1X-M-2131,SurPro S1X Magnesium Drywall Stilts,"21""-31""",430.0,,"SurPro S1X Magnesium Drywall Stilts - 21""-31"" provide an ultra-lightweight, professional solution for residential and standard commercial projects. These stilts feature the Flexion Foot System and a slim single-pole design to ensure maximum comfort and natural mobility.",SurPro,,https://drywalltoolbox.com/wp-content/uploads/2026/media/surpro_s1x_m_2131_01.webp,,,,,,,,,,in,6.875,,"drywall stilts, Magnesium, Professional Drywall Tools, Single, SurPro",,"{""Height Range"": ""21\""-31\""""}",,100,100,
S1X-M-2640,SurPro S1X Magnesium Drywall Stilts,"26""-40""",441.0,,"SurPro S1X Magnesium Drywall Stilts - 26""-40"" offer the perfect balance of high-reach capability and ultra-lightweight performance for professional finishers. The integrated Flexion Foot System ensures a natural gait and superior stability even at maximum extension.",SurPro,,https://drywalltoolbox.com/wp-content/uploads/2026/media/surpro_s1x_m_2640_01.webp,,,,,,,,,,in,6.875,,"drywall stilts, Magnesium, Professional Drywall Tools, Single, SurPro",,"{""Height Range"": ""26\""-40\""""}",,100,100,
S2-A-1624,SurPro S2 Aluminum Drywall Stilts,"16""-24""",356.0,,"SurPro S2 Aluminum Drywall Stilts - 16""-24"" offer a stable, low-profile lift for professionals who demand precision and balance in standard-height workspaces. These rugged aluminum stilts feature a double-pole design and the Interlock Safety System for maximum confidence on the job.",SurPro,,https://drywalltoolbox.com/wp-content/uploads/2026/media/surpro_s2_a_1624_01.webp,,,,,,,,,,in,6.875,,"Aluminum, Double, drywall stilts, Professional Drywall Tools, SurPro",,"{""Height Range"": ""16\""-24\""""}",,100,100,
S2-A-2030,SurPro S2 Aluminum Drywall Stilts,"20""-30""",365.0,,"SurPro S2 Aluminum Drywall Stilts - 20""-30"" offer a versatile mid-range height and a stable double-pole design for professionals who demand balance and safety. These lightweight aluminum stilts feature the Interlock Safety System to ensure a secure, natural stride on any jobsite.",SurPro,,https://drywalltoolbox.com/wp-content/uploads/2026/media/surpro_s2_a_2030_01.webp,,,,,,,,,,in,6.875,,"Aluminum, Double, drywall stilts, Professional Drywall Tools, SurPro",,"{""Height Range"": ""20\""-30\""""}",,100,100,
S2-A-2640,SurPro S2 Aluminum Drywall Stilts,"26""-40""",374.0,,"SurPro S2 Aluminum Drywall Stilts - 26""-40"" provide the extended reach and double-pole stability required for demanding commercial finishing tasks. These rugged aluminum stilts feature an advanced Interlock safety system to ensure a secure, balanced platform at any height.",SurPro,,https://drywalltoolbox.com/wp-content/uploads/2026/media/surpro_s2_a_2640_01.webp,,,,,,,,,,in,6.875,,"Aluminum, Double, drywall stilts, Professional Drywall Tools, SurPro",,"{""Height Range"": ""26\""-40\""""}",,100,100,
S2-M-1624,SurPro S2 Magnesium Drywall Stilts,"16""-24""",395.0,,"SurPro S2 Magnesium Drywall Stilts - 16""-24"" offer an ultra-lightweight, double-pole design for maximum stability and comfort on standard-height projects. These professional-grade stilts support up to 225 lbs and feature tool-free adjustments for quick height changes.",SurPro,,https://drywalltoolbox.com/wp-content/uploads/2026/media/surpro_s2_m_1624_01.webp,,,,,,,,,,in,6.875,,"Double, drywall stilts, Magnesium, Professional Drywall Tools, SurPro",,"{""Height Range"": ""16\""-24\""""}",,100,100,
S2-M-2030,SurPro S2 Magnesium Drywall Stilts,"20""-30""",403.5,,"SurPro S2 Magnesium Drywall Stilts - 20""-30"" provide an ultra-lightweight, stable platform for medium-height tasks with a 225 lb capacity. These professional-grade stilts feature a double-pole design and tool-free adjustments to keep you moving efficiently.",SurPro,,https://drywalltoolbox.com/wp-content/uploads/2026/media/surpro_s2_m_2030_01.webp,,,,,,,,,,in,6.875,,"Double, drywall stilts, Magnesium, Professional Drywall Tools, SurPro",,"{""Height Range"": ""20\""-30\""""}",,100,100,
S2-M-2640,SurPro S2 Magnesium Drywall Stilts,"26""-40""",412.0,,"SurPro S2 Magnesium Drywall Stilts - 26""-40"" provide an ultra-lightweight, high-reach solution for commercial pros, featuring a stable double-pole design and 225 lb capacity.",SurPro,,https://drywalltoolbox.com/wp-content/uploads/2026/media/surpro_s2_m_2640_01.webp,,,,,,,,,,in,6.875,,"Double, drywall stilts, Magnesium, Professional Drywall Tools, SurPro",,"{""Height Range"": ""26\""-40\""""}",,100,100,
PT-MNBH,Platinum Mini Box Handle,,62.0,,The Platinum Mini Box Handle is a 13-inch powerhouse designed for precision finishing in tight closets and narrow corridors where standard handles cannot reach.,Platinum Drywall Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/platinum_pt_mnbh_01.webp,,,,,,,,,,in,6.875,,"Handles & Extensions, Mini Box Handle, Platinum Drywall Tools, PT-MNBH",,{},,100,100,
PT-AICA,Platinum 4 Wheel Inside Angle / Corner Applicator,,89.0,,"The Platinum 4 Wheel Inside Angle / Corner Applicator provides a stable, four-wheel glide for perfectly even compound application on internal corners. It is a rugged, professional-grade tool designed to save time and ensure a flawless finish on every job.",Platinum Drywall Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/platinum_pt_aica_01.webp,,,,,,,,,,in,6.875,,"4 Wheel Inside Angle / Corner Applicator, Corner Tools, Platinum Drywall Tools, PT-AICA",,{},,100,100,
PT-TP,Platinum Semi Automatic Drywall Taper,,145.0,,"The Platinum Semi Automatic Drywall Taper speeds up your taping workflow by applying a consistent coat of mud directly to the tape as it is pulled. It is a reliable, budget-friendly way to achieve professional results without the complexity of a full automatic taper.",Platinum Drywall Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/platinum_pt_tp_01.webp,,,,,,,,,,in,6.875,,"Platinum Drywall Tools, PT-TP, Semi Automatic Drywall Taper, Semi-Automatic Tapers",,{},,100,100,
PT-GN,Platinum Gooseneck,,59.0,,"This stainless steel pump attachment features protective rubber sleeves and a universal fit to ensure safe, efficient refilling of your automatic taper.",Platinum Drywall Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/platinum_pt_gn_01.webp,,,,,,,,,,in,6.875,,"GN, gooseneck, Mud Pans & Pumps, Platinum Drywall Tools",,{},,100,100,
S2X-A-3852,SurPro S2X Aluminum Drywall Stilts,"38""-52""",486.0,,"SurPro S2X Aluminum Drywall Stilts - 38""-52"" provide the extreme reach and rock-solid stability needed for high-ceiling professional finishing. Featuring a natural-motion foot system and a reinforced double-pole design, these stilts ensure you stay balanced and comfortable at maximum extension.",SurPro,,https://drywalltoolbox.com/wp-content/uploads/2026/media/surpro_s2x_a_3852_01.webp,,,,,,,,,,in,6.875,,"Aluminum, Double, drywall stilts, Professional Drywall Tools, SurPro",,"{""Height Range"": ""38\""-52\""""}",,100,100,
S2X-A-2640,SurPro S2X Aluminum Drywall Stilts,"26""-40""",457.0,,"SurPro S2X Aluminum Drywall Stilts - 26""-40"" provide a stable, natural-walking experience with a reinforced double-pole frame and Flexion Foot System. These lightweight aluminum stilts offer the perfect height range for versatile professional finishing and installation tasks.",SurPro,,https://drywalltoolbox.com/wp-content/uploads/2026/media/surpro_s2x_a_2640_01.webp,,,,,,,,,,in,6.875,,"Aluminum, Double, drywall stilts, Professional Drywall Tools, SurPro",,"{""Height Range"": ""26\""-40\""""}",,100,100,
S2X-M-2131,SurPro S2X Magnesium Drywall Stilts,"21""-31""",479.0,,"SurPro S2X Magnesium Drywall Stilts - 21""-31"" provide a lightweight, ultra-stable platform for finishing standard residential and commercial ceilings with ease. These stilts feature the Flexion foot system and dual-pole support to ensure a natural walking motion and maximum safety.",SurPro,,https://drywalltoolbox.com/wp-content/uploads/2026/media/surpro_s2x_m_2131_01.webp,,,,,,,,,,in,6.875,,"Double, drywall stilts, Magnesium, Professional Drywall Tools, SurPro",,"{""Height Range"": ""21\""-31\""""}",,100,100,
S2X-M-2640,SurPro S2X Magnesium Drywall Stilts,"26""-40""",490.0,,"SurPro S2X Magnesium Drywall Stilts - 26""-40"" offer the perfect blend of lightweight magnesium construction and extended height for demanding commercial projects. These dual-pole stilts feature the Flexion foot system to ensure stability and natural movement at heights up to 40 inches.",SurPro,,https://drywalltoolbox.com/wp-content/uploads/2026/media/surpro_s2x_m_2640_01.webp,,,,,,,,,,in,6.875,,"Double, drywall stilts, Magnesium, Professional Drywall Tools, SurPro",,"{""Height Range"": ""26\""-40\""""}",,100,100,
16TT,TapeTech Applicator Head,Outside Corner,85.0,,"The TapeTech Applicator Head - Outside Corner delivers a perfectly uniform base coat of joint compound for 90-degree corner bead installation. Precision-machined for durability, it integrates with your pump system to ensure consistent results and faster finishing.",TapeTech,873876000395,https://drywalltoolbox.com/wp-content/uploads/2026/media/tapetech_16tt_01.webp,,272.2,,,,,4.5,6.5,4.5,in,6.875,,"Drywall Finishing Tools, TapeTech",,"{""Corner Type"": ""Outside Corner""}",,100,100,
16TT90,TapeTech Applicator Head,Inside Corner,85.0,,"The TapeTech Applicator Head - Inside Corner provides a precise, uniform base coat of compound for internal 90-degree angles. This durable aluminum tool integrates with your pump system to ensure consistent coverage and faster corner finishing.",TapeTech,873876000401,https://drywalltoolbox.com/wp-content/uploads/2026/media/tapetech_16tt90_01.webp,,249.5,,,,,4.5,6.5,4.5,in,6.875,,"Drywall Finishing Tools, TapeTech",,"{""Corner Type"": ""Inside Corner""}",,100,100,
BHE-SW,TapeTech Brakeless Box Handle,"Rotational Extendable 34""-60""",329.0,,"The TapeTech SideWinder Brakeless Handle combines a rotational head with a 34""-60"" extendable reach for effortless control on high joints. Its brakeless design provides the direct, tactile feedback professionals need for a flawless finish.",TapeTech,873876000890,https://drywalltoolbox.com/wp-content/uploads/2026/media/tapetech_bhesw_02.webp,,2903.0,,,,,4.5,46,4.5,in,6.875,,"Drywall Finishing Tools, TapeTech",,"{""Model"": ""Rotational Extendable 34\""-60\""""}",,100,100,
BH,TapeTech Brakeless Box Handle,"Fixed 34""",149.0,,"The TapeTech Brakeless Box Handle - Fixed 34"" delivers tactile, unmediated control for finishers who prefer a direct connection to their flat box. Its rigid 34-inch aluminum frame is perfectly balanced for standard wall heights and consistent pressure.",TapeTech,873876000906,https://drywalltoolbox.com/wp-content/uploads/2026/media/tapetech_bh_02.webp,,2313.3,,,,,4.5,44,4.5,in,6.875,,"Drywall Finishing Tools, TapeTech",,"{""Model"": ""Fixed 34\""""}",,100,100,
BHE,TapeTech Brakeless Box Handle,"Extendable 34""-60""",299.0,,"The TapeTech Brakeless Box Handle - Extendable 34""-60"" delivers tactile, unmediated control and versatile reach for professional drywall finishers. Its rigid telescoping aluminum frame ensures consistent pressure and fluid movement across walls and ceilings.",TapeTech,873876000883,https://drywalltoolbox.com/wp-content/uploads/2026/media/tapetech_bhe_02.webp,,2812.3,,,,,4.5,46,4.5,in,6.875,,"Drywall Finishing Tools, TapeTech",,"{""Model"": ""Extendable 34\""-60\""""}",,100,100,
TTPFB,TapeTech Paper Faced Bead Pro Set,,1949.0,,"The TapeTech Paper Faced Bead Pro Set is a complete professional kit featuring the effortless MudRunner applicator for fast, precise corner bead installation. This all-in-one system includes internal and external mud heads, a loading pump, and an extendable handle for maximum efficiency.",TapeTech,,https://drywalltoolbox.com/wp-content/uploads/2026/media/tapetech_ttpfb_01.webp,,14515.0,,,,,12,44,8,in,6.875,,"Drywall Finishing Tools, TapeTech",,{},,100,100,
TTBTS,TapeTech Basic Taping Set,,2829.0,,The TapeTech Basic Taping Set is a professional-grade kit designed to streamline the taping and first-coat finishing process for drywall corners and joints. It includes essential tools like the EZ Clean Automatic Taper and a high-capacity loading pump to maximize your job site efficiency.,TapeTech,,https://drywalltoolbox.com/wp-content/uploads/2026/media/tapetech_ttbts_01.webp,,12700.6,,,,,20,56,8,in,6.875,,"Drywall Finishing Tools, TapeTech",,{},,100,100,
TTPPS-EF,TapeTech Pro Performance Easy Finish Set,,7295.0,,"The TapeTech Pro Performance Easy Finish Set is the ultimate professional arsenal, featuring PowerAssist technology and extendable handles for maximum speed and reduced fatigue. This comprehensive kit provides every tool needed to tape and finish drywall with elite precision and efficiency.",TapeTech,,https://drywalltoolbox.com/wp-content/uploads/2026/media/tapetech_ttppsef_01.webp,,31751.5,,,,,21,54,16,in,6.875,,"Drywall Finishing Tools, TapeTech",,{},,100,100,
TTSFS-2,TapeTech Standard Full Set - With 2 Pumps,,5357.0,,"The TapeTech Standard Full Set with 2 Pumps is the ultimate professional drywall kit, featuring a complete lineup of automatic tools and dual loading pumps for maximum job site productivity.",TapeTech,,https://drywalltoolbox.com/wp-content/uploads/2026/media/tapetech_ttsfs2_01.webp,,26966.1,,,,,,,,in,6.875,,"Drywall Finishing Tools, TapeTech",,{},,100,100,
TTCFS,TapeTech Corner Finishing Set,,1416.0,,"A professional-grade drywall kit featuring the industry-standard 3-inch corner finisher and 8-inch applicator for flawless inside corners. This comprehensive set includes everything needed to pump, fill, and finish with maximum efficiency.",TapeTech,,https://drywalltoolbox.com/wp-content/uploads/2026/media/tapetech_ttcfs_01.webp,,8278.1,,,,,12,50,8,in,6.875,,"Drywall Finishing Tools, TapeTech",,{},,100,100,
TTSFS,TapeTech Standard Full Set - Standard,,4958.0,,"The TapeTech Standard Full Set is a complete professional drywall kit featuring the EZ Clean™ taper, dual flat boxes, and two corner finisher sizes for flawless results. This pre-configured set includes everything needed to tape and finish walls, ceilings, and corners with maximum efficiency.",TapeTech,,https://drywalltoolbox.com/wp-content/uploads/2026/media/tapetech_ttsfs_01.webp,,21749.8,,,,,21,54,16,in,6.875,,"Drywall Finishing Tools, TapeTech",,{},,100,100,
TTPPS,TapeTech Pro Performance Set,,6625.0,,"The TapeTech Pro Performance Set is the ultimate professional kit, featuring dual pumps and nail spotters for maximum efficiency on the job site. This all-in-one solution streamlines your workflow from taping to the final finish.",TapeTech,,https://drywalltoolbox.com/wp-content/uploads/2026/media/tapetech_ttpps_01.webp,,24947.6,,,,,21,54,16,in,6.875,,"Drywall Finishing Tools, TapeTech",,{},,100,100,
TTPSS,TapeTech Professional Starter Set,,4559.0,,"This comprehensive drywall finishing kit includes everything needed to tape and finish walls and ceilings with professional speed. Featuring TapeTech's EasyClean technology and a 5-year warranty, it is the ultimate setup for high-production contractors.",TapeTech,,https://drywalltoolbox.com/wp-content/uploads/2026/media/tapetech_ttpss_01.webp,,22089.9,,,,,18,50,10,in,6.875,,"Drywall Finishing Tools, TapeTech",,{},,100,100,
TTBBS,TapeTech Basic Box Set,,1644.0,,The TapeTech Basic Box Set is the ultimate starter kit for drywall pros looking to boost speed and precision. This pre-packaged bundle includes everything you need to finish flats and butts with professional efficiency.,TapeTech,,https://drywalltoolbox.com/wp-content/uploads/2026/media/tapetech_ttbbs_01.webp,,12110.9,,,,,20,40,8,in,6.875,,"Drywall Finishing Tools, TapeTech",,{},,100,100,
TTCFS-M,TapeTech MudRunner Corner Finishing Set,,1928.0,,The TapeTech MudRunner Corner Finishing Set is a professional-grade kit designed to finish inside corners with maximum speed and significantly less physical effort.,TapeTech,,https://drywalltoolbox.com/wp-content/uploads/2026/media/tapetech_ttcfs_m_01.webp,,14628.4,,,,,,,,in,6.875,,"Drywall Finishing Tools, TapeTech",,{},,100,100,
CF25COMBO,TapeTech Combo Corner Flusher,"2.5""",179.0,,"The TapeTech Combo Corner Flusher - 2.5"" provides dual-mode functionality for seamless compound application and smoothing in internal corners. Its integrated creaser wheel allows you to bed and glaze tape in one efficient pass.",TapeTech,,https://drywalltoolbox.com/wp-content/uploads/2026/media/tapetech_cf25combo_01.webp,,226.8,,,,,4.25,6.25,4.5,in,6.875,,"Drywall Finishing Tools, TapeTech",,"{""Size"": ""2.5\""""}",,100,100,
CF30COMBO,TapeTech Combo Corner Flusher,"3""",184.0,,"The TapeTech Combo Corner Flusher - 3"" provides professional-grade precision for finishing internal drywall corners with a wide, smooth feathering edge. This versatile tool excels in both direct compound application and indirect smoothing to streamline your workflow.",TapeTech,,https://drywalltoolbox.com/wp-content/uploads/2026/media/tapetech_cf30combo_01.webp,,226.8,,,,,4.25,6.25,4.5,in,6.875,,"Drywall Finishing Tools, TapeTech",,"{""Size"": ""3\""""}",,100,100,
CF35COMBO,TapeTech Combo Corner Flusher,"3.5""",189.0,,"The TapeTech Combo Corner Flusher - 3.5"" provides a wide, professional-grade finish for internal corners with its dual-mode direct and indirect functionality. This versatile tool includes a creaser wheel to bed and glaze tape in one efficient motion.",TapeTech,,https://drywalltoolbox.com/wp-content/uploads/2026/media/tapetech_cf35combo_01.webp,,226.8,,,,,4.25,7.25,4.5,in,6.875,,"Drywall Finishing Tools, TapeTech",,"{""Size"": ""3.5\""""}",,100,100,
CF40COMBO,TapeTech Combo Corner Flusher,"4""",194.0,,"The TapeTech Combo Corner Flusher - 4"" provides maximum coverage for finishing internal corners with professional-grade speed and precision. Its dual-mode design and wide 4-inch profile ensure a flawless, feathered finish in every pass.",TapeTech,,https://drywalltoolbox.com/wp-content/uploads/2026/media/tapetech_cf40combo_01.webp,,272.2,,,,,4.25,7.25,4.5,in,6.875,,"Drywall Finishing Tools, TapeTech",,"{""Size"": ""4\""""}",,100,100,
CT24TT,TapeTech Compound Tube,"24""",189.0,,"The TapeTech Compound Tube - 24"" offers a lightweight and maneuverable design for delivering consistent joint compound to corner flushers in tight spaces. Its compact size reduces user fatigue while maintaining the professional flow control required for high-quality finishes.",TapeTech,873876002245,https://drywalltoolbox.com/wp-content/uploads/2026/media/tapetech_ct24tt_01.webp,,1088.6,,,,,4.25,32.25,4.25,in,6.875,,"Drywall Finishing Tools, TapeTech",,"{""Size"": ""24\""""}",,100,100,
CT36TT,TapeTech Compound Tube,"36""",199.0,,"The TapeTech Compound Tube - 36"" offers the perfect blend of reach and maneuverability for high-volume joint compound application. Its durable, easy-to-clean design ensures a consistent mud flow for professional corner finishing.",TapeTech,873876002252,https://drywalltoolbox.com/wp-content/uploads/2026/media/tapetech_ct36tt_01.webp,,1406.1,,,,,4.25,48.25,4.25,in,6.875,,"Drywall Finishing Tools, TapeTech",,"{""Size"": ""36\""""}",,100,100,
CT42TT,TapeTech Compound Tube,"42""",209.0,,"The TapeTech Compound Tube - 42"" provides maximum compound capacity and extended reach for high-efficiency corner finishing on large-scale drywall projects. Its durable, modular design ensures a consistent flow of material and easy cleanup after a long day on the job.",TapeTech,873876002269,https://drywalltoolbox.com/wp-content/uploads/2026/media/tapetech_ct42tt_01.webp,,1632.9,,,,,5.25,50.25,5.25,in,6.875,,"Drywall Finishing Tools, TapeTech",,"{""Size"": ""42\""""}",,100,100,
CA07TT,TapeTech Corner Applicator,"7""",315.0,,"The TapeTech Corner Applicator - 7"" is a high-performance stainless steel tool that delivers a uniform layer of compound for precise corner finishing. Its compact 7-inch design balances capacity and maneuverability for professional-grade results.",TapeTech,873876002788,https://drywalltoolbox.com/wp-content/uploads/2026/media/tapetech_ca07tt_01.webp,,1134.0,,,,,8,8,4,in,6.875,,"Drywall Finishing Tools, TapeTech",,"{""Size"": ""7\""""}",,100,100,
CA08TT,TapeTech Corner Applicator,"8""",330.0,,"The TapeTech Corner Applicator - 8"" is a high-capacity, stainless steel tool designed for rapid and uniform joint compound delivery on drywall corners.",TapeTech,873876002795,https://drywalltoolbox.com/wp-content/uploads/2026/media/tapetech_ca08tt_01.webp,,1270.1,,,,,9,9,4,in,6.875,,"Drywall Finishing Tools, TapeTech",,"{""Size"": ""8\""""}",,100,100,
CA07FHTT,TapeTech Corner Applicator with FHTT Fiberglass Handle,"7""",1.0,,"The TapeTech 7-inch Corner Applicator with FHTT Fiberglass Handle offers unmatched maneuverability and a secure, rotation-free connection for flawless corner finishing in tight spaces.",TapeTech,,https://drywalltoolbox.com/wp-content/uploads/2026/media/tapetech_ca07fhtt_01.webp,,2630.8,,,,,8,46,8,in,6.875,,"Drywall Finishing Tools, TapeTech",,"{""Size"": ""7\""""}",,100,100,
CA08FHTT,TapeTech Corner Applicator with FHTT Fiberglass Handle,"8""",1.0,,"The TapeTech Corner Applicator with FHTT Fiberglass Handle - 8"" offers a high-capacity, rotation-free solution for applying smooth, consistent joint compound beads to internal corners.",TapeTech,,https://drywalltoolbox.com/wp-content/uploads/2026/media/tapetech_ca08fhtt_01.webp,,2766.9,,,,,9,46,9,in,6.875,,"Drywall Finishing Tools, TapeTech",,"{""Size"": ""8\""""}",,100,100,
40XTT,TapeTech Corner Finisher,"2""",389.0,,"The TapeTech Corner Finisher - 2"" delivers a crisp, feathered finish on inside 90-degree corners in a single, efficient pass. Its compact aluminum design and spring-loaded blades ensure professional results during the initial taping phase.",TapeTech,,https://drywalltoolbox.com/wp-content/uploads/2026/media/tapetech_40xtt_01.webp,,317.5,,,,,4,6,4,in,6.875,,"Drywall Finishing Tools, TapeTech",,"{""Size / Model"": ""2\""""}",,100,100,
