Brand,Product Name,SKU,Product Price,Product Description
TapeTech,TapeTech 6' Magnesium Featheredge,EMAGFED72,60.0,"TapeTech featheredges are perfect for squaring up inside corners and smoothing stucco, EIFS or plaster. Made from magnesium, the 2 mm extrusion is thicker than competitive featheredges, resulting in a more rigid plane and straighter, flatter surfaces. Comfortable H-Shape allows you to easily adjust the angle of the featheredge using just your thumb and palm. Extremely long-lasting, TapeTech featheredges include a 10mm hole to hang the tool. Available in 4', 5' or 6' lengths."
TapeTech,TapeTech 6-32 Brass Nut 209058,209058,9.09,
TapeTech,TapeTech 6-32 Thin Pattern Stop Nut 059018,059018,1.17,
TapeTech,TapeTech 6-32 X 1/2 Fillister Hd Screw 059091,059091,0.99,
TapeTech,TapeTech 6-32 X 1/2 Flat Head Screw 209755,209755,1.29,"209755 Screw, 6-32 x 1/2 Flat Head"
TapeTech,TapeTech 6-32 X 1/4 Bind Slot Hd Screw 359005,359005,0.99,
TapeTech,TapeTech 6-32 X 1/4 Fillister Slot Head Screw 059015,059015,1.17,
TapeTech,TapeTech 6-32 X 1/4 Hex Cap Screw 889052,889052,1.12,
TapeTech,TapeTech 6-32 X 1/4 Pan Head Screw 889035,889035,0.99,
TapeTech,TapeTech 6-32 X 1/4 TapeTech Flat Head Screw 059107,059107,0.99,
TapeTech,TapeTech 6-32 X 1/8 Round Head Screw 609011,609011,0.99,
TapeTech,TapeTech 6-32 X 1/8 Socket Head Set Screw 489013,489013,1.17,
TapeTech,TapeTech 6-32 X 3/16 Fillister Screw 059051,059051,1.17,
TapeTech,TapeTech 6-32 X 3/32 Screw Slot Round 609050,609050,5.49,
TapeTech,TapeTech 6-32 X 3/4 Flat Head Screw 219093,219093,0.99,
TapeTech,TapeTech 6-32 X 3/8 Bind Head Slot Screw 059020,059020,1.17,
TapeTech,TapeTech 6-32 X 3/8 Cap Screw 889015,889015,1.17,
TapeTech,TapeTech 6-32 X 3/8 Fillister Head Screw 059012,059012,1.17,
TapeTech,TapeTech 6-32 X 3/8 Pan Head Screw 889025,889025,1.12,
TapeTech,TapeTech 6-32 X 3/8 SHCS Screw 809725,809725,1.12,
TapeTech,TapeTech 6-32 X 5/16 Round Head Screw 059013,059013,0.99,
TapeTech,TapeTech 6-32 X 5/16 Screw 209049,209049,0.99,
TapeTech,TapeTech 6-32 X 5/8 Flat Head Screw 059029,059029,0.99,
TapeTech,TapeTech 6-32 X 5/8 Soc Head Cap Screw 059426,059426,0.99,059426 TapeTech Replacement 6-32 X 5/8 Socket Head Cap Screw for Automatic Tapers.
TapeTech,TapeTech 6-32 X 5/8 Socket Head Screw 489029,489029,0.99,
TapeTech,TapeTech 6-32 X 5/8 Thumb Screw 209038,209038,2.83,TapeTech Replacement Thumb Screw #209038
TapeTech,TapeTech 6-32 X 7/16 Flat Head Screw 219081,219081,0.99,"219081 TapeTech Replacement Flat Head Screw for Flat Boxes 6-32 X7/16"" 219081 - TapeTech AT085 - Blue Line"
TapeTech,TapeTech 6-Piece Decorative Ribbon Tool Set,VRIBBONSET,8.0,"TapeTech Ribbon Tools are ideal for creating block, tile or other shapes in decorative materials. Creative geometric patterns or other designs easily and consistently. The tools come in a 6-pack of different shapes to infinite versatility."
TapeTech,TapeTech 6-Piece Palette Knife Set,VPALKNIFESET,12.0,TapeTech Palette Knives are ideal for detail work and design introduction to all decorative finishes. The versatile range of shapes and sizes are perfect to execute your vision. Comfortable wood handles and optimal length for superior control of the tool in the material. Stainless Steel blades. The 6-piece set provides the best value and most options for creativity.
TapeTech,TapeTech 6.5 QSX Flat Finishing Blade QB6003-5,QB6003-5,22.99,TapeTech 6.5 QSX Flat Finishing Blade
TapeTech,"TapeTech 6.5"" Carbon Steel Jab Saw",JS01,12.99,"TapeTech 6.5"" Carbon Steel Jab Saw The TapeTech 6.5"" Carbon Steel Jab Saw is a heavy-duty cutting tool built for precision and durability. Featuring an extra-thick high carbon steel blade, this saw is designed to handle the toughest materials, including drywall, PVC, and cement board, with ease. The sharpened point allows for easy puncturing, making plunge cuts a breeze, while the triple ground hardened teeth ensure fast cutting and long-lasting performance. The saw's ergonomic handle provides a comfortable, secure grip, reducing fatigue during extended use. Ideal for professional contractors, the TapeTech jab saw is built for efficiency and reliability, delivering unmatched results in every cut. Features: Sharpened Point Extra-Thick High Carbon Steel Thick Ground Hardened Teeth Ergonomic Handle Perfect For Drywall, PVC, and Cement Board 8 TPI"
TapeTech,"TapeTech 6.5"" QSX Crown Finishing Blade QB6023-5",QB6023-5,22.99,"TapeTech 6.5"" QSX Crown Finishing Blade"
TapeTech,"TapeTech 6.5"" QSX Exterior Seaming Blade QB6033-5",QB6033-5,22.99,"TapeTech 6.5"" QSX Exterior Seaming Blade"
TapeTech,"TapeTech 6.5"" QSX Notched Blade QB6043-5",QB6043-5,22.99,"TapeTech 6.5"" QSX Notched Blade"
TapeTech,"TapeTech 6.5"" QuickBox QSX Finishing Box",QB06-QSX,149.0,"TapeTech QuickBox QSX 6.5"" Finishing Box QuickBox™ QSX - is the first finishing box specifically designed to be used with fast-setting joint compounds (hot mud). Combine the speed of same day multi-coat hot mud with ATF flat box consistent finish! The 6 ½” QuickBox™ QSX is the perfect tool for drywallers who prefer to use fast-setting joint compound when embedding the joint tape. The QuickBox™ QSX works with paper tape, fiberglass tape or the new fiber joint tapes. The QuickBox™ QSX can be used for a wide variety of applications - Tape Embed, Nail Spot, Flex Trim Coating, Tight Area, Short Runs, and more. Constructed from advanced space age materials, fast-setting joint compound is easily removed from the finishing box, even hours or days later. The compound literally falls out of the QuickBox™ QSX with a few light taps. QuickBox™ QSX features: A glass-filled polypropylene shell that provides a slick surface with maximum strength and durability. Large wheels to roll easily over any type of gypsum panels Pressure plate that opens completely for easy filling and cleaning. The box can be filled easily with the pump, the compound tube or by hand An optimized blade design that matches the blade with the application, eliminating the need to make adjustments or change crown settings. Tool-free design for ultra-fast blade changes. Works with all TapeTech and major brand finishing box handles, including the Wizard®. Includes two blades (QB6003 standard and QB6023 crown)"
TapeTech,"TapeTech 6.5"" Stainless Steel Bucket Scoop",SCP02,9.0,"The TapeTech 6.5” Stainless Steel Bucket Scoop is designed to quickly and efficiently remove compound, plaster, EIFS material and stucco from buckets. The curved design fits the wall of the bucket, reducing material waste and making cleaning easier. The stainless steel blade is reinforced with an aluminum backing plate and double-riveted to the handle, ensuring durability and stability. The TapeTech Bucket Scoop is perfect for a variety of applications and materials, including drywall, plaster, EIFS material, stucco, mortar, epoxy, adhesive, thin-set, cement, putty, and more. Features the ergonomic TapeTech ProSoft grip for all-day comfort and reduced fatigue."
TapeTech,"TapeTech 60"" Continuous Flow Flat Box Handle CFS8060TT",CFS8060TT,722.0,"TapeTech 60"" Continuous Flow Flat Box Handle CFS8060TT The Bazooka Continuous Flow Finishing Box Handle features a new, ergonomic tear-drop shape that is easier to grip and reduces fatigue. To prevent leaking, the new Bazooka-Lock system securely locks the box handle to the finishing box. To ensure the steady flow you need, the patent-pending pivoting head improves the flow of joint compound to the finishing box. Features: Tool-less connections make changing handles quick and easy. Ergonomic tube shape improves grip Compatible with the CTBXC for wireless radio frequency (RF) flow control while finishing drywall. Bazooka Lock system provides a secure connection Must be used with TapeTech Bazooka Continuous Flow Boxes"
TapeTech,"TapeTech 7"" & 10"" Crown Spring 203010",203010,9.49,
TapeTech,"TapeTech 7"" Angle Box CA07TT",CA07TT,315.0,"TapeTech 7"" Angle Box CA07TT Used in conjunction with Angle Heads/Corner Finishers, Mud Applicator Heads, and Corner Bead Mud Heads to apply drywall compound to internal and external corners. TapeTech Angle Box incorporates the new XHT/FHTT handle connection with non-slip D shaped input. TapeTech Angle Boxes feature a lightweight aluminum body with durable stainless steel nose cone. The 7"" model is slightly more compact than the 8"" model, and easier to use in tight areas. The new CA07TT requires an XHT/FHTT handle (not included), and will not adapt to earlier TapeTech or similar handles. Features: Lighter and More Agile Than The 8"" New XHT/FHTT D Handle Connector Durable Stainless Steel Nose Cone Connects To All Brands Of Angle Heads, and Mud Heads"
TapeTech,"TapeTech 7"" Angle Box CA07TT - Reconditioned",CA07TT-R,220.0,"TapeTech Factory Reconditioned Tools go through a reconditioning and inspection process. These tools have been returned to the manufacturer and restored to like-new operating condition. They offer a significant savings vs. new. Supply is limited to items on hand and are non-returnable but are covered under the TapeTech Reconditioned 1 Year Warranty. TapeTech 7"" Angle Box CA07TT Used in conjunction with Angle Heads/Corner Finishers, Mud Applicator Heads, and Corner Bead Mud Heads to apply drywall compound to internal and external corners. TapeTech Angle Box incorporates the new XHT/FHTT handle connection with non-slip D shaped input. TapeTech Angle Boxes feature a lightweight aluminum body with durable stainless steel nose cone. The 7"" model is slightly more compact than the 8"" model, and easier to use in tight areas. The new CA07TT requires an XHT/FHTT handle (not included), and will not adapt to earlier TapeTech or similar handles. Features: Lighter and More Agile Than The 8"" New XHT/FHTT D Handle Connector Durable Stainless Steel Nose Cone Connects To All Brands Of Angle Heads, and Mud Heads"
TapeTech,"TapeTech 7"" Angle Box w/ Extendable Handle",CA07/XHTT,494.0,"The CA07TT 7"" TapeTech Corner Applicator with XHTT Interchangeable Extension Handle incorporates the new XHT/FHTT handle connection with non-slip D shaped input and extendable convenience. The CA07TT Angle Box is used in conjunction with Angle Heads/Corner Finishers, Mud Applicator Heads, and Corner Bead Mud Heads to apply drywall compound to internal and external corners. TapeTech XHTT is an interchangeable extendable handle system that allows one support handle to be used with Corner Rollers, Angle Boxes, Angle Heads, and Nail Spotters! The base handle XHTT fits the CA07TT corner box and corner roller without adapters. The new, optimal 1.25"" diameter makes TapeTech XHTT handles the most ergonomic in the industry. The XHTT features a D-shaped fitting that securely positions the handle in the Corner Applicator and positively prevents the tool from rotating during use. TapeTech Angle Boxes feature a lightweight aluminum body with durable stainless steel nose cone. The 7"" model is slightly more compact than the 8"" model, and easier to use in tight areas. The 7"" is lighter than its 8"" counterpart, but has a downside of less mud capacity. TapeTech CA07TT Angle Box with XHTT Extendable Handle: Includes New XHTT D Handle Connector Extension Handle 43""-77"" Use a single handle with attachments for a variety of tools. Durable Stainless Steel Nose Cone Connects to all brands of Angle Head, and a variety of Mud Heads 7"" Model is lighter and more agile than the 8"""
TapeTech,"TapeTech 7"" Angle Box Wiper 500028",500028,22.69,"7"" Corner Angle Box Wiper fits TapeTech and Drywall Master 7"" angle box. TapeTech-350008 Drywall Master- 7CA-15 Measures 6.25 inches long by 3.0 inches wide."
TapeTech,"TapeTech 7"" Angle Box with FHTT Handle",CA07/FHTT,374.0,"The CA07TT 7"" TapeTech Corner Applicator with FHTT Interchangeable Fiberglass Handle incorporates the new XHT/FHTT handle connection with non-slip D shaped input and extendable convenience. The CA08TT Angle Box is used in conjunction with Angle Heads/Corner Finishers, Mud Applicator Heads, and Corner Bead Mud Heads to apply drywall compound to internal and external corners. TapeTech FHTT is an interchangeable fiberglass handle system that allows one support handle to be used with Corner Rollers, Angle Boxes, Angle Heads, and Nail Spotters! The base handle FHTT fits the CA08TT corner box and corner roller without adapters. The new, optimal 1.25"" diameter makes TapeTech FHTT handles the most ergonomic in the industry. The FHTT features a D-shaped fitting that securely positions the handle in the Corner Applicator and positively prevents the tool from rotating during use. TapeTech Angle Boxes feature a lightweight aluminum body with durable stainless steel nose cone. The 7"" model is slightly more compact than the 8"" model, and easier to use in tight areas. The 7"" is lighter than its 8"" counterpart, but has a downside of less mud capacity. TapeTech CA07TT Angle Box with FHTT Handle: Includes New FHTT D Handle Connector Extension Handle 43"" Use a single handle with attachments for a variety of tools. Durable Stainless Steel Nose Cone Connects to all brands of Angle Head, and a variety of Mud Heads 7"" Model is lighter and more agile than the 8"""
TapeTech,"TapeTech 7"" Axle 200745",200745,27.75,
TapeTech,"TapeTech 7"" Base Plate 200733",200733,43.23,
TapeTech,"TapeTech 7"" Blade Holder Assembly 204002",204002,191.49,"7"" Brass Blade Holder for TapeTech and Drywall Master Flat Boxes Compatible with: TapeTech- part #204002 Drywall Master- part #7FF-26S"
TapeTech,"TapeTech 7"" Bottom Plate Gold 210031g",210031g,82.59,"TapeTech 7"" Bottom Plate Gold 210031g"
TapeTech,"TapeTech 7"" Bucket Scoop",SCP001-WD,19.0,"The TapeTech 7"" Bucket Scoop is perfect to move EIFS, stucco, plaster, mortar and other material from the bucket to your hawk, trowel or mortar board. Crafted from thick, galvanized steel to prevent bending and buckling that some ordinary scoops experience, our bucket scoop features a hanger strap that extends to the bottom of the scoop for added strength. The wood handle is comfortable for all day use. Diameter: 7"" Depth: 3.5"""
TapeTech,"TapeTech 7"" CFS Axle 203045B",203045B,76.29,
TapeTech,"TapeTech 7"" CFS Base Plate 203033B",203033B,189.19,
TapeTech,"TapeTech 7"" CFS Pressure Plate 203027B",203027B,152.59,
TapeTech,"TapeTech 7"" CFS Radius Plate, Extruded 201032B",201032B,86.99,
TapeTech,"TapeTech 7"" Clamp Assembly 204005",204005,28.09,
TapeTech,"TapeTech 7"" EasyClean Flat Box EZ07TT",EZ07TT,379.0,"TapeTech 7"" EasyClean™ Flat Box EZ07TT The rigid design allows the flat box to apply just the right amount of drywall joint compound, feathering both edges at the same time. The main extrusion strongly supports side plates for greater strength. Ideal for applying base coat to drywall flat seams, butt joints or corner beads, These boxes will also fit all major brands of flat box handles. The EasyRoll™ wheel system allows you to expertly finish all types of outside corner bead up to two times faster than finishing by hand. EasyRoll™ wheels work with all types of outside corner bead including metal, paper-faced, vinyl and bullnose. These wheels provide a shoulder to guide the finishing box along the corner bead without after-market attachments or damage to the axle. The shoulder of the EasyRoll™ wheels are more than three times wider than after-market products, making it easier to place, and keep the finishing box on the corner bead. EasyRoll™ wheels are engineered and designed to be perfectly aligned with the finishing blade, eliminating the need to tilt the finishing box like you must with common after-market wheel systems. Perfect For Base Coats On Flat Seams and Corner Bead. Coat Corner Bead With EZ Roll Wheels Quick Release Thumb Latches For Easy Cleanup Rigid Shell Design Easy Blade Carrier Dial Adjustment For Precision Fits All Major Brand Drywall Flat Box Handles 5-Year Manufacturer's Warranty."
TapeTech,"TapeTech 7"" EasyClean Flat Box EZ07TT - Reconditioned",EZ07TT-R,295.0,"TapeTech Factory Reconditioned Tools go through a reconditioning and inspection process. These tools have been returned to the manufacturer and restored to like-new operating condition. They offer a significant savings vs. new. Supply is limited to items on hand and are non-returnable but are covered under the TapeTech Reconditioned 1 Year Warranty. TapeTech 7"" EasyCleanâ„¢ Flat Box EZ07TT rigid design allows the flat box to apply just the right amount of drywall joint compound, feathering both edges at the same time. The main extrusion strongly supports side plates for greater strength. Ideal for applying base coat to drywall flat seams, butt joints or corner beads, These boxes will also fit all major brands of flat box handles. The EasyRollâ„¢ wheel system allows you to expertly finish all types of outside corner bead up to two times faster than finishing by hand. EasyRollâ„¢ wheels work with all types of outside corner bead including metal, paper-faced, vinyl and bullnose. These wheels provide a shoulder to guide the finishing box along the corner bead without after-market attachments or damage to the axle. The shoulder of the EasyRollâ„¢ wheels are more than three times wider than after-market products, making it easier to place, and keep (more...)"
TapeTech,"TapeTech 7"" EasyClean Pressure Plate 210027",210027,96.79,
TapeTech,"TapeTech 7"" Flat Box 4-40 Tie Rod 200040",200040,28.79,
TapeTech,"TapeTech 7"" Flat Box Blade 200001",200001,5.22,"TapeTech Replacement 7"" Blade for Drywall Flat Finishing Boxes TapeTech 200001 Drywall Master 7FF-27 Columbia FFB9-7"
TapeTech,"TapeTech 7"" Flat Box Repair Kit 501C7",501C7,18.99,"Fits: TapeTech 7"" Flat Box Repair Kit 501C7 Columbia 7"" Flat Box Drywall Master 7"" Flat Box Includes: (3) 7"" Blades SS (2) Skid Covers (Right Side, Universal) (2) Skid Covers (Left Side, Universal)"
TapeTech,"TapeTech 7"" Flat Box Shim 200009",200009,11.09,
TapeTech,"TapeTech 7"" Flat Box Wiper 200026F",200026F,34.39,"7"" Pressure Plate Wiper Seal Gasket for TapeTech EasyClean® TTX and Drywall Master flat finisher boxes fits: TapeTech- part # 200026F Drywall Master- part # 7FF-37"
TapeTech,"TapeTech 7"" Gauging Trowel",VGAUGE180,14.0,"This round-nose trowel is ideal for mixing small amounts of material and applying stucco and EIFS in confined areas. The high carbon tempered steel blade provides enhanced toughness, durability and performance compared to standard high carbon steel trowels. The distinct V-shaped back and broad rounded tip is perfect for replacing damaged mortar and stucco or to patch concrete. Features the TapeTech ProSoft grip for all-day comfort and reduced fatigue."
TapeTech,"TapeTech 7"" Housing 506001G",506001G,192.09,
TapeTech,"TapeTech 7"" MAXXBOX Flat Box EHC07",EHC07,419.0,"TapeTech 7"" MaxxBox™ Flat Box EHC07 MaxxBox design holds up to 68% more mud than other high capacity flat boxes. MaxxBox offers increased efficiency and production speed, allowing you to finish more between fill ups without tiring you out. Pressure plate is connected to solid hinge for wider opening and easier cleaning. Tape Tech 7"" High Capacity Maxxbox is excellent choice for base coating drywall flat seams, butt joints and corner bead. TapeTech Maxxbox will fit any major brand drywall taping tool flat box brake handle. The adjustable mud outlet dial, allows the MaxxBox to provide high compound capacity while maintaining a precision metered finish. Perfect For Base Coats on Flat Seams, Butt Joints and Cornerbeads Precise Dial Adjustment For Smooth Finish Feathering Designed To Improve Speed and Efficiency High Mud Compound Capacity Hinged Pressure Plate Operates Smoothly Opens Wide For Easy Cleaning 5 Year TapeTech Manufacturer’s Warranty"
TapeTech,"TapeTech 7"" MaxxBox Flat Box EHC07 - Reconditioned",EHC07-R,325.0,"TapeTech Factory Reconditioned Tools go through a reconditioning and inspection process. These tools have been returned to the manufacturer and restored to like-new operating condition. They offer a significant savings vs. new. Supply is limited to items on hand and are non-returnable but are covered under the TapeTech Reconditioned 1 Year Warranty. TapeTech 7"" MaxxBoxâ„¢ Flat Box EHC07 design holds up to 68% more mud than other high capacity flat boxes. MaxxBox offers increased efficiency and production speed, allowing you to finish more between fill ups without tiring you out. Pressure plate is connected to solid hinge for wider opening and easier cleaning. Tape Tech 7"" High Capacity Maxxbox is excellent choice for base coating drywall flat seams, butt joints and corner bead. TapeTech Maxxbox will fit any major brand drywall taping tool flat box brake handle. The adjustable mud outlet dial, allows the MaxxBox to provide high compound capacity while maintaining a precision metered finish. Perfect For Base Coats on Flat Seams, Butt Joints and Cornerbeads Precise Dial Adjustment For Smooth Finish Feathering Designed To Improve Speed and Efficiency High Mud Compound Capacity Hinged Pressure P(more...)"
TapeTech,"TapeTech 7"" Power Assist /EasyClean® Box Blade Holder 220002",220002,101.07,220002 TapeTech Replacement 7 Inch Brass Blade Holder for *Old Style ECH and Power Assist Flat Boxes only. Will not fit TTX (standard) TapeTech Flat Boxes.
TapeTech,"TapeTech 7"" Power Assist /EasyClean® Flat Box Seal Plate 210097",210097,15.39,
TapeTech,"TapeTech 7"" Power Assist MAXXBOX PAHC07",PAHC07,459.0,"TapeTech 7"" POWER ASSIST® MAXXBOX® PAHC07 Gives you the extra capacity you want in a high capacity Flat Box, with half the effort. Save time and reduce fatigue by letting the tool do more of the work. Featuring a smart design that matches the usable capacity to the application. The TapeTech Power Assist® finishing box holds just the right amount of joint compound to keep you finishing longer without wearing you out. The POWER ASSIST® MAXXBOX® is sure to become the industry standard for finishing! Adjustable dial crown setting allows the user to easily apply just the right amount of compound over flat seams and butt joints on walls and ceilings. These boxes work with all major brand flat box handles, including the Wizard™ handle for Power Assist® boxes 8000TT-PA (not included). Flat box brake handle controls position of MAXXBOX® to activate the POWER ASSIST® mechanism. Pressure plate reverse spring setup then helps apply the joint compound. MAXXBOX® high capacity holds more mud compound, saving you trips back and forth to the the pump for refills, increasing your production ability. Perfect For Base Coats on Flat Seams, Butt Joints and Cornerbeads Pivoting Axle Adjusts To Any Drywall Surface Adjustable Crown Control For Correct Compound Output Designed To Improve Speed and Efficiency Reverse Springs For Power Assisted Finishing EasyClean Pressure Plate For Fast Cleanup High Mud Compound Capacity"
TapeTech,"TapeTech 7"" POWER ASSIST MAXXBOX PAHC07 - Reconditioned",PAHC07-R,330.0,"TapeTech Factory Reconditioned Tools go through a reconditioning and inspection process. These tools have been returned to the manufacturer and restored to like-new operating condition. They offer a significant savings vs. new. Supply is limited to items on hand and are non-returnable but are covered under the TapeTech Reconditioned 1 Year Warranty. TapeTech 7"" POWER ASSISTÂ® MAXXBOXÂ® PAHC07 gives you the extra capacity you want in a high capacity Flat Box, with half the effort. Save time and reduce fatigue by letting the tool do more of the work. Featuring a smart design that matches the usable capacity to the application. The TapeTech Power AssistÂ® finishing box holds just the right amount of joint compound to keep you finishing longer without wearing you out. The POWER ASSISTÂ® MAXXBOXÂ® is sure to become the industry standard for finishing! Adjustable dial crown setting allows the user to easily apply just the right amount of compound over flat seams and butt joints on walls and ceilings. These boxes work with all major brand flat box handles, including the Wizardâ„¢ handle for Power AssistÂ® boxes 8000TT-PA (not included). Flat box brake handle controls position of MAXXBOXÂ® to activate the POWER ASSISTÂ® mechanism. Pressure plate reverse spring se(more...)"
TapeTech,"TapeTech 7"" Power Assist Pressure Plate 240027G",240027G,98.59,
TapeTech,"TapeTech 7"" Premium Finishing Knife PFK07TT",PFK07TT,27.99,"TapeTech 7"" Premium Finishing Knife Introducing an improved range of premium finishing knives for smoothing joint compound. Featuring a replaceable blade and redesigned grip profile, TapeTech premium finishing knives are the most ergonomic smoothing knives available. The new handle adapter is more robust, provides quick angle adjustment and improved durability. Best Quality AND Best Value, these premium finishing knives offer the best value in the industry. Up to 49% less than other brands, TapeTech makes it possible for every finisher to achieve the best results! Features: Optimal Comfort, Control And Ergonomics Molded Texture Provides Superior Grip Stainless Steel Blade 33% Lighter Than Competitive Brands Blades Are Now Easily Replaceable 49% Less Than Other Brands"
TapeTech,"TapeTech 7"" Pressure Plate 200727",200727,40.98,
TapeTech,"TapeTech 7"" Pressure Plate 206027G",206027G,96.89,
TapeTech,"TapeTech 7"" Pressure Plate 500018",500018,29.69,"500018 Pressure Plate for 50TT/CA07TT (7"") Angle Box L 6-1/4 in W 2-5/8 in"
TapeTech,"TapeTech 7"" Radius Plate 200732",200732,36.98,
TapeTech,"TapeTech 7"" Radius Plate 206032G",206032G,95.7,
TapeTech,"TapeTech 7"" Radius Plate 210032G",210032G,247.77,
TapeTech,"TapeTech 7"" Radius Plate 240032G",240032G,247.77,
TapeTech,"TapeTech 7"" Replacement Blade PFB07 2pk",PFB07,24.99,"TapeTech 7"" Replacement Blade PFB07 2pk Get more out of every TapeTech Premium Finishing Knife by swapping your old blade with a new one and keep an extra spare on-hand. Fits the TapeTech 7"" Premium Finishing Knife PFK07TT (sold separately). Features: Stainless Steel Blade Easily Replaceable"
TapeTech,"TapeTech 7"" Seal Backer 200792",200792,42.55,
TapeTech,"TapeTech 7"" Seal Holder 7CA-08",7CA-08,36.13,
TapeTech,"TapeTech 7"" Spacer Rod 210071",210071,14.29,"TapeTech 7"" Spacer Rod 210071"
TapeTech,"TapeTech 7"" Wiper 210024F",210024F,42.59,"210024F TapeTech Replacement 7"" Wiper For Power Assist and ECH/TTEC Flat Boxes Only. This item does not fit TTX (Standard) TapeTech Flat Boxes"
TapeTech,TapeTech 7/16 x 13/64 X 1/32 Washer 809723,809723,2.19,
TapeTech,"TapeTech 72"" Bent Flat Box Handle 8172TT - Reconditioned",8172TT-R,273.0,"TapeTech Factory Reconditioned Tools go through a reconditioning and inspection process. These tools have been returned to the manufacturer and restored to like-new operating condition. They offer a significant savings vs. new. Supply is limited to items on hand and are non-returnable but are covered under the TapeTech Reconditioned 1 Year Warranty. TapeTech 72"" EasyFinishÂ® Box Handle , attach to the TapeTech EasyCleanâ„¢, EasyCleanâ„¢ High Capacity or Power Assistâ„¢ Finishing Boxes and provide control to cleanly sweep the boxes off the joint for a perfect finish. Incorporating an ergonomic, bent handle design they provide increased leverage with less effort. The EasyFinishÂ® handles are highly recommended for use with the TapeTech Power Assistâ„¢ Finishing Boxes as the bent handle helps to activate the Power Assistâ„¢ mechanism. Features: Perfect For Wall Work, Butt Joints, and Tight Areas Easier To Use On Ceilings 3/4"" Diameter Handle Fits Every Major Brand Flat Box"
TapeTech,"TapeTech 72"" Brake Connector Band 800872",800872,198.26,
TapeTech,"TapeTech 72"" Connector Assy 814272",814272,101.59,
TapeTech,"TapeTech 72"" Continuous Flow Flat Box Handle CFS8072TT",CFS8072TT,753.0,"TapeTech 72"" Continuous Flow Flat Box Handle CFS8072TT The Bazooka Continuous Flow Finishing Box Handle features a new, ergonomic tear-drop shape that is easier to grip and reduces fatigue. To prevent leaking, the new Bazooka-Lock system securely locks the box handle to the finishing box. To ensure the steady flow you need, the patent-pending pivoting head improves the flow of joint compound to the finishing box. Features: Tool-less connections make changing handles quick and easy. Ergonomic tube shape improves grip Compatible with the CTBXC for wireless radio frequency (RF) flow control while finishing drywall. Bazooka Lock system provides a secure connection Must be used with TapeTech Bazooka Continuous Flow Boxes"
TapeTech,"TapeTech 72"" Curved Handle Tube, 818172G",818172G,433.59,
TapeTech,"TapeTech 72"" Easy Finish Bent Flat Box Handle 8172TT",8172TT,289.0,"TapeTech 72"" EasyFinish® Box Handle Attach to the TapeTech EasyClean™, EasyClean™ High Capacity or Power Assist™ Finishing Boxes and provide control to cleanly sweep the boxes off the joint for a perfect finish. Incorporating an ergonomic, bent handle design they provide increased leverage with less effort. The EasyFinish® handles are highly recommended for use with the TapeTech Power Assist™ Finishing Boxes as the bent handle helps to activate the Power Assist™ mechanism. Perfect For Headers and Higher Ceilings Easier To Use On Ceilings 3/4"" Diameter Handle Fits Every Major Brand Flat Box TapeTech Columbia Drywall Master BlueLine NorthStar Premier 5 Year TapeTech Warranty"
TapeTech,"TapeTech 72"" Flat Box Handle 8072TT",8072TT,249.0,"TapeTech 72"" Flat Box Handle TapeTech Flat Box Handles utilize the traditional brake pin and plate design, and braking angle is limited to the pie shaped surface. Handle is constructed of anodized aluminum tubing, and cast aluminum ends. The Finishing Box Handles attach to the TapeTech EasyClean™, EasyClean™ High Capacity or Power Assist™ Finishing Boxes and provide control to cleanly sweep the boxes off the joint for a perfect finish. Perfect For High Work, Ceilings, and High Headers Adjustable Ball For Greater Control and Grip 3/4"" Diameter Handle Fits Every Major Brand Flat Box TapeTech Columbia Drywall Master BlueLine NorthStar Premier 5 Year TapeTech Warranty"
TapeTech,"TapeTech 72"" Flat Box Handle 8072TT - Reconditioned",8072TT-R,250.0,"TapeTech Factory Reconditioned Tools go through a reconditioning and inspection process. These tools have been returned to the manufacturer and restored to like-new operating condition. They offer a significant savings vs. new. Supply is limited to items on hand and are non-returnable but are covered under the TapeTech Reconditioned 1 Year Warranty. TapeTech 72"" Flat Box Handle utilizes the traditional brake pin and plate design, and braking angle is limited to the pie shaped surface. Handle is constructed of anodized aluminum tubing, and cast aluminum ends. The Finishing Box Handles attach to the TapeTech EasyCleanâ„¢, EasyCleanâ„¢ High Capacity or Power Assistâ„¢ Finishing Boxes and provide control to cleanly sweep the boxes off the joint for a perfect finish. Perfect For Headers, and Ceilings Adjustable Ball For Greater Control and Grip 3/4"" Diameter Handle Fits Every Major Brand Flat Box TapeTech Columbia Drywall Master BlueLine NorthStar Premier"
TapeTech,"TapeTech 72"" Handle with Welded Flange 804772",804772,430.19,
TapeTech,TapeTech 75 mm Cove Applicator Head CH75TT,CH75TT,99.0,"TapeTech 75 mm Cove Applicator Head CH75TT TapeTech Cove Applicator Heads apply a bead of gypsum cove adhesive in precisely the right location for optimal adhesion of gypsum cove or cornice. They are designed to work with the most common sizes of Gyprock™ Cornice, Gyproc™ Cove, GIB-Cove™ and other brands of gypsum cove and cornice. Cove Applicator heads attach securely to all TapeTech Corner Applicator tools but are ideally suited to be used with the Compound Tubes."
