Identity Key,Canonical Brand,Canonical Identifier,Source Count,Observation Count,Verified Price Source Count,Distinct Verified Prices,Identity Status,Identity Contradictions,Market Price Status,Market Price,Observed Price Spread,All-Wall Price,All-Wall Duplicate Count,All-Wall Observed Duplicate Prices,All-Wall Evidence Quality,All-Wall Product Name,Al's Taping Tools Price,Al's Taping Tools Duplicate Count,Al's Taping Tools Observed Duplicate Prices,Al's Taping Tools Evidence Quality,Al's Taping Tools Product Name,Wall Tools Price,Wall Tools Duplicate Count,Wall Tools Observed Duplicate Prices,Wall Tools Evidence Quality,Wall Tools Product Name
tapetech::724061f,TapeTech,724061f,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,0.65,37.69,0,37.69,single_observation,TapeTech Latch Clamp Assembly 724061F,,0,,,,38.34,0,38.34,single_observation,TapeTech DRAW LATCH ASSEMBLY (TAPE-724061F)
tapetech::724065,TapeTech,724065,3,3,3,3,verified,,MARKET_PRICE_CONFLICT,,5.33,20.21,0,20.21,single_observation,TapeTech Quick Release Pin 724065,16.96,0,16.96,single_observation,724065 - Quick Release Pin,22.29,0,22.29,single_observation,TapeTech QUICK RELEASE PIN (TAPE-724065)
tapetech::728001f,TapeTech,728001f,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,1.39,166.47,0,166.47,single_observation,TapeTech Loading Pump Head Assembly 728001F,167.86,0,167.86,single_observation,Pump Head Assembly - 728001,,0,,,
tapetech::729009,TapeTech,729009,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,0.30,15.19,0,15.19,single_observation,TapeTech U-Cup Wiper 729009,,0,,,,15.49,0,15.49,single_observation,TapeTech Mud Pump Piston U-Cup (TAPE-729009)
tapetech::729060,TapeTech,729060,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,0.08,2.48,0,2.48,single_observation,"TapeTech O-Ring, Large Gasket 729060",,0,,,,2.40,0,2.40,single_observation,"TapeTech GASKET, LATHE CUT BUNA N70 (TAPE-729060)"
tapetech::729063,TapeTech,729063,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,0.13,1.17,0,1.17,single_observation,TapeTech 8-32 X 3/16 Bind Head Screw 729063,,0,,,,1.30,0,1.30,single_observation,TapeTech 8-32X3/16 BIND HEAD SCREW (TAPE-729063)
tapetech::729064,TapeTech,729064,3,3,3,2,verified,,MARKET_PRICE_CONFLICT,,0.20,0.99,0,0.99,single_observation,TapeTech 8-32 X 3/8 Bind Head Screw 729064,0.99,0,0.99,single_observation,729064 - 8-32 X 3/8 Bind Hd Sst Screw,1.19,0,1.19,single_observation,TapeTech 8-32X3/8 BIND HEAD SCREW (TAPE-729064)
tapetech::729071,TapeTech,729071,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,0.26,1.99,0,1.99,single_observation,TapeTech Flange O-Ring 729071,2.25,0,2.25,single_observation,729071 - Flange O-Ring,,0,,,
tapetech::800008,TapeTech,800008,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,0.95,51.99,0,51.99,single_observation,"TapeTech Upper Brake Lever, Pivot Arm 800008",,0,,,,52.94,0,52.94,single_observation,TapeTech PIVOT ARM
tapetech::800018f,TapeTech,800018f,3,3,3,3,verified,,MARKET_PRICE_CONFLICT,,27.22,49.79,0,49.79,single_observation,TapeTech Connector Plate 800018F,77.01,0,77.01,single_observation,Connector Plate - 800018,50.70,0,50.70,single_observation,TapeTech CONNECTOR PLATE (TAPE-800018F)
tapetech::800021f,TapeTech,800021f,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,0.18,10.69,0,10.69,single_observation,TapeTech Pin 800021F,,0,,,,10.87,0,10.87,single_observation,TapeTech PIN (TAPE-800021F)
tapetech::801009,TapeTech,801009,3,3,3,3,verified,,MARKET_PRICE_CONFLICT,,0.27,10.69,0,10.69,single_observation,TapeTech Coupling Pin 801009,10.96,0,10.96,single_observation,Coupling Pin - 801009,10.94,0,10.94,single_observation,TapeTech COUPLING PIN  (REPAIR ONLY BOX HANDLES) (TAPE-801009)
tapetech::804003f,TapeTech,804003f,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,1.43,80.59,0,80.59,single_observation,TapeTech Handle Lever Assembly 804003F,,0,,,,82.02,0,82.02,single_observation,TapeTech HANDLE LEVER ASSEMBLY (TAPE-804003F)
tapetech::804242,TapeTech,804242,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,54.15,,0,,,,44.30,0,44.30,single_observation,"42"" Connector Assembly - 804242",98.45,0,98.45,single_observation,"TapeTech 42"" CONNECTOR"
tapetech::804254,TapeTech,804254,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,0.58,,0,,,,121.55,0,121.55,single_observation,"54"" Connector Assembly - 804254",120.97,0,120.97,single_observation,"TapeTech 54"" CONNECTOR (TAPE-804254)"
tapetech::804855,TapeTech,804855,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,10.55,463.09,0,463.09,single_observation,TapeTech Ext Corner Handle with Welded Flange 804855,473.64,0,473.64,single_observation,804855 - Ext Corner Handle with Welded Flange,,0,,,
tapetech::808015f,TapeTech,808015f,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,0.98,57.09,0,57.09,single_observation,TapeTech Hinge Assembly 808015F,,0,,,,58.07,0,58.07,single_observation,TapeTech HINGE ASSEMBLY (TAPE-808015F)
tapetech::809004,TapeTech,809004,3,3,3,3,verified,,MARKET_PRICE_CONFLICT,,0.27,1.17,0,1.17,single_observation,TapeTech 8-32 x 3/4 Socket Cup Point Setscrew 809004,1.05,0,1.05,single_observation,8-32 x 3/4 Hex Socket Screw - 809004,1.32,0,1.32,single_observation,TapeTech 8-32 X 5/8 SETSCREW SOCKET CUP PT
tapetech::809006,TapeTech,809006,3,3,3,2,verified,,MARKET_PRICE_CONFLICT,,0.20,0.99,0,0.99,single_observation,TapeTech #14 S Brass Washer 809006,0.99,0,0.99,single_observation,809006 - #14 S Brass Washer,1.19,0,1.19,single_observation,TapeTech #14 Brass Washer
tapetech::809011,TapeTech,809011,3,3,3,3,verified,,MARKET_PRICE_CONFLICT,,5.61,11.99,0,11.99,single_observation,TapeTech Dog Point Thumb Screw 809011,17.60,0,17.60,single_observation,809011 - Dog Point 5/16-18x7/8 Thumb Screw,17.54,0,17.54,single_observation,TapeTech 5/16-18/3/4 THUMBSCREW (TAPE-809011)
tapetech::809012,TapeTech,809012,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,0.15,1.17,0,1.17,single_observation,TapeTech 8-32x3/8 Cap Screw 809012,,0,,,,1.32,0,1.32,single_observation,TapeTech 8-32X3/8 HEX SOCKET CAP SCREW
tapetech::809017,TapeTech,809017,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,0.15,1.17,0,1.17,single_observation,TapeTech #8 Med Spring Lockwasher 809017,,0,,,,1.32,0,1.32,single_observation,TapeTech #8 LOCKWASHER (TAPE-809017)
tapetech::809024,TapeTech,809024,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,0.26,3.43,0,3.43,single_observation,TapeTech Socket Cup Point Setscrew 809024,,0,,,,3.69,0,3.69,single_observation,TapeTech 1/4-28X1/4 SOCKET SCREW (TAPE-809024)
tapetech::810027,TapeTech,810027,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,0.86,51.49,0,51.49,single_observation,TapeTech Short Connector 810027,,0,,,,52.35,0,52.35,single_observation,TapeTech SHORT CONNECTOR (TAPE-810027)
tapetech::810028,TapeTech,810028,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,12.64,11.39,0,11.39,single_observation,TapeTech Swivel Axle 810028,24.03,0,24.03,single_observation,810028 - Swivel Axle,,0,,,
tapetech::810029,TapeTech,810029,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,11.71,19.79,0,19.79,single_observation,TapeTech Connector Coupling 810029,31.50,0,31.50,single_observation,810029 - Connector Coupling,,0,,,
tapetech::814242,TapeTech,814242,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,32.65,68.49,0,68.49,single_observation,"TapeTech 42"" Connector Assy 814242",35.84,0,35.84,single_observation,"814242 - 42"" Connector Assy",,0,,,
tapetech::814254,TapeTech,814254,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,1.71,76.29,0,76.29,single_observation,"TapeTech 54"" Connector Assy 814254",78.00,0,78.00,single_observation,"814254 - 54"" Connector Assy",,0,,,
tapetech::857355,TapeTech,857355,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,6.70,35.29,0,35.29,single_observation,TapeTech Gooseneck Brush,41.99,0,41.99,single_observation,TapeTech Gooseneck Cleaning Brush,,0,,,
tapetech::880004,TapeTech,880004,3,3,3,3,verified,,MARKET_PRICE_CONFLICT,,1.14,48.89,0,48.89,single_observation,TapeTech Rear Brake Lever Bracket 880004,50.03,0,50.03,single_observation,880004 - Rear Brake Lever Bracket,49.77,0,49.77,single_observation,TapeTech REAR BREAK LEVER BRACKET (TAPE-880004)
tapetech::880006f,TapeTech,880006f,3,3,3,3,verified,,MARKET_PRICE_CONFLICT,,9.11,11.59,0,11.59,single_observation,TapeTech Master Link 880006F,2.68,0,2.68,single_observation,Master Link - 880006F,11.79,0,11.79,single_observation,TapeTech MASTER LINK (TAPE-880006F)
tapetech::880008,TapeTech,880008,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,0.15,1.53,0,1.53,single_observation,TapeTech Spacer Bushing 880008,1.38,0,1.38,single_observation,880008 - Spacer Bushing,,0,,,
tapetech::880028,TapeTech,880028,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,0.10,4.69,0,4.69,single_observation,TapeTech Compression Spring 880028,,0,,,,4.79,0,4.79,single_observation,TapeTech COMPRESSION SPRING (TAPE-880028)
tapetech::880038,TapeTech,880038,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,0.71,36.19,0,36.19,single_observation,TapeTech Connecting Rod 880038,,0,,,,36.90,0,36.90,single_observation,TapeTech CONNECTION ROD (TAPE-880038)
tapetech::880042,TapeTech,880042,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,5.90,13.99,0,13.99,single_observation,TapeTech Rubber Grip Handle 880042,8.09,0,8.09,single_observation,Rubber Grip Handle - 880042,,0,,,
tapetech::880053,TapeTech,880053,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,0.31,18.89,0,18.89,single_observation,TapeTech Lock Block 880053,,0,,,,19.20,0,19.20,single_observation,TapeTech LOCK BLOCK (TAPE-880053)
tapetech::881005,TapeTech,881005,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,11.41,45.79,0,45.79,single_observation,TapeTech Rear Brake Lever 881005,57.20,0,57.20,single_observation,881005 - Rear Brake Lever,,0,,,
tapetech::882002,TapeTech,882002,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,3.94,172.09,0,172.09,single_observation,TapeTech Profile Extrusion Assembly 882002,176.03,0,176.03,single_observation,Profile Extrusion - 882002,,0,,,
tapetech::882012,TapeTech,882012,3,3,3,3,verified,,MARKET_PRICE_CONFLICT,,0.47,21.59,0,21.59,single_observation,TapeTech Actuator Clip Pin 882012,22.06,0,22.06,single_observation,882012 - Actuator Clip Pin,21.92,0,21.92,single_observation,TapeTech ACTUATOR CLIP PIN (TAPE-882012)
tapetech::882013,TapeTech,882013,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,5.13,8.89,0,8.89,single_observation,TapeTech Locking Pin 882013,,0,,,,14.02,0,14.02,single_observation,TapeTech Locking Pin (TAPE-882013)
tapetech::882016,TapeTech,882016,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,8.50,15.49,0,15.49,single_observation,TapeTech Guide Plug 882016,,0,,,,23.99,0,23.99,single_observation,TapeTech GUIDE PLUG (TAPE-882016)
tapetech::889009,TapeTech,889009,3,3,3,3,verified,,MARKET_PRICE_CONFLICT,,1.26,0.99,0,0.99,single_observation,TapeTech Roll Pin 889009,2.25,0,2.25,single_observation,Roll Pin - 889009,1.19,0,1.19,single_observation,"TapeTech 5/32 X 1"" SPRING PIN 18-8 S (TAPE-889009)"
tapetech::889015,TapeTech,889015,3,3,3,3,verified,,MARKET_PRICE_CONFLICT,,0.20,1.17,0,1.17,single_observation,TapeTech 6-32 X 3/8 Cap Screw 889015,1.10,0,1.10,single_observation,6-32 X 3/8 Cap Screw - 889015,1.30,0,1.30,single_observation,TapeTech 6-32 X 3/8 Cap Screw (TAPE-889015)
tapetech::889016,TapeTech,889016,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,0.21,2.19,0,2.19,single_observation,TapeTech Roll Pin 889016,,0,,,,2.40,0,2.40,single_observation,TapeTech 1/4X1-1/4 SLOTTED SPRING PIN (TAPE-889016)
tapetech::889027,TapeTech,889027,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,0.51,33.69,0,33.69,single_observation,TapeTech Lock Washer 889027,,0,,,,34.20,0,34.20,single_observation,TapeTech LOCK WASHER (TAPE-889027)
tapetech::889030,TapeTech,889030,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,0.20,0.99,0,0.99,single_observation,TapeTech 4-40 X 3/16 Fillister Head Screw 889030,,0,,,,1.19,0,1.19,single_observation,TapeTech 4-40 X 3/16 FILLISTER HEAD SCREW (TAPE-889030)
tapetech::889035,TapeTech,889035,3,3,3,2,verified,,MARKET_PRICE_CONFLICT,,0.20,0.99,0,0.99,single_observation,TapeTech 6-32 X 1/4 Pan Head Screw 889035,0.99,0,0.99,single_observation,889035 - 6-32 X 1/4 Pan Head Screw,1.19,0,1.19,single_observation,TapeTech 6-32 X 1/4 PAN HEAD SCREW (TAPE-889035)
tapetech::889052,TapeTech,889052,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,0.28,1.12,0,1.12,single_observation,TapeTech 6-32 X 1/4 Hex Cap Screw 889052,1.40,0,1.40,single_observation,"6-32 X 1/4"" Hex Cap Screw - 889052",,0,,,
tapetech::889055,TapeTech,889055,3,3,3,3,verified,,MARKET_PRICE_CONFLICT,,2.41,1.49,0,1.49,single_observation,TapeTech Nylon Spacer 889055,3.90,0,3.90,single_observation,Nylon Spacer - 889055,1.50,0,1.50,single_observation,TapeTech NYLON SPACER (TAPE-889055)
tapetech::atx01tt,TapeTech,atx01tt,3,3,3,2,verified,,MARKET_PRICE_CONFLICT,,21.00,399.00,0,399.00,single_observation,TapeTech Automatic Taper Extension ATX01TT,399.00,0,399.00,single_observation,TapeTech Automatic Taper Extension for 07TT Taper,378.00,0,378.00,single_observation,Tape Tech Automatic Taper Extension (TAPE-ATX01TT)
tapetech::caa-tt,TapeTech,caa-tt,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,3.00,45.00,0,45.00,single_observation,TapeTech Angle Box Handle Adapter CAA-TT,42.00,0,42.00,single_observation,TapeTech Corner Applicator Adapter -  CAA-TT,,0,,,
tapetech::cfcrnr,TapeTech,cfcrnr,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,3999.50,15865.00,0,15865.00,single_observation,TapeTech Continuous Flow Corner Finishing Bundle CFCRNR,11865.50,0,11865.50,single_observation,Ames Bazooka Continuous Flow Corner Finishing Bundle,,0,,,
tapetech::cfh40tt,TapeTech,cfh40tt,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,73.00,577.00,0,577.00,single_observation,"TapeTech Continuous Flow 40"" Corner Finisher Handle",650.00,0,650.00,single_observation,"TapeTech 40"" Continuous Flow Corner Finisher Handle",,0,,,
tapetech::cfh66tt,TapeTech,cfh66tt,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,69.00,621.00,0,621.00,single_observation,"TapeTech Continuous Flow 66"" Corner Finisher Handle",690.00,0,690.00,single_observation,"TapeTech 66"" Continuous Flow Corner Finisher Handle",,0,,,
tapetech::cfk02tt,TapeTech,cfk02tt,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,15.01,79.99,0,79.99,single_observation,TapeTech Creaser Wheel Kit for Corner Flushers CFK02TT,95.00,0,95.00,single_observation,TapeTech Creaser Wheel Kit for Corner Flushers CFK02TT,,0,,,
tapetech::cfs8034tt,TapeTech,cfs8034tt,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,83.00,667.00,0,667.00,single_observation,"TapeTech 34"" Continuous Flow Flat Box Handle CFS8034TT",750.00,0,750.00,single_observation,"TapeTech 34"" Continuous Flow Finishing Box Handle",,0,,,
tapetech::cfs8047tt,TapeTech,cfs8047tt,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,82.00,698.00,0,698.00,single_observation,"TapeTech 47"" Continuous Flow Flat Box Handle CFS8047TT",780.00,0,780.00,single_observation,"TapeTech 47"" Continuous Flow Finishing Box Handle",,0,,,
tapetech::cfs8060tt,TapeTech,cfs8060tt,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,78.00,722.00,0,722.00,single_observation,"TapeTech 60"" Continuous Flow Flat Box Handle CFS8060TT",800.00,0,800.00,single_observation,"TapeTech 60"" Continuous Flow Finishing Box Handle",,0,,,
tapetech::cfs8072tt,TapeTech,cfs8072tt,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,67.00,753.00,0,753.00,single_observation,"TapeTech 72"" Continuous Flow Flat Box Handle CFS8072TT",820.00,0,820.00,single_observation,"TapeTech 72"" Continuous Flow Finishing Box Handle",,0,,,
tapetech::cfstcc,TapeTech,cfstcc,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,6.51,24.99,0,24.99,single_observation,TapeTech CFS Tool Cleaning Coupling CFSTCC,31.50,0,31.50,single_observation,TapeTech/Ames  CFS Tool Cleaning Coupling,,0,,,
tapetech::ch55tt,TapeTech,ch55tt,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,39.19,99.00,0,99.00,single_observation,TapeTech 55 mm Cove Applicator Head CH55TT,138.19,0,138.19,single_observation,TapeTech 55 mm Cove Applicator Head CH55TT,,0,,,
tapetech::ch75tt,TapeTech,ch75tt,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,41.86,99.00,0,99.00,single_observation,TapeTech 75 mm Cove Applicator Head CH75TT,140.86,0,140.86,single_observation,TapeTech 75 mm Cove Applicator Head CH75TT,,0,,,
tapetech::ch83tt,TapeTech,ch83tt,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,45.85,99.00,0,99.00,single_observation,TapeTech 83 mm Cove Applicator Head CH83TT,144.85,0,144.85,single_observation,TapeTech 83 mm Cove Applicator Head CH83TT,,0,,,
tapetech::ch90tt,TapeTech,ch90tt,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,60.46,99.00,0,99.00,single_observation,TapeTech 90 mm Cove Applicator Head CH90TT,159.46,0,159.46,single_observation,TapeTech 90 mm Cove Applicator Head CH90TT,,0,,,
tapetech::ck06cstt,TapeTech,ck06cstt,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,5.96,8.99,0,8.99,single_observation,"TapeTech 6"" Carbon Steel Clipped Joint Knife",14.95,0,14.95,single_observation,"TapeTech 6"" Carbon Steel Clipped Joint Knife",,0,,,
tapetech::ctbxc,TapeTech,ctbxc,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,20.00,545.00,0,545.00,single_observation,TapeTech Continuous Flow Flat Box Controller CTBXC,525.00,0,525.00,single_observation,TapeTech Continuous Flow Finishing Box Controller,,0,,,
tapetech::ctpmp,TapeTech,ctpmp,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,950.00,12450.00,0,12450.00,single_observation,TapeTech Continuous Flow Pump CTPMP,13400.00,0,13400.00,single_observation,TapeTech Continuous Flow Bazooka Pump,,0,,,
tapetech::ctvlv,TapeTech,ctvlv,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,1341.60,1349.00,0,1349.00,single_observation,TapeTech Continuous Flow RF Controller CTVLV,2690.60,0,2690.60,single_observation,TapeTech CF Taper/CF Corner Finisher Flow Controller,,0,,,
tapetech::ezcover07,TapeTech,ezcover07,3,3,3,3,verified,,MARKET_PRICE_CONFLICT,,23.37,194.39,0,194.39,single_observation,TapeTech EasyClean® Cover Plate Kit EZCOVER07,181.90,0,181.90,single_observation,TapeTech EasyClean Cover Plate Conversion Kit,205.27,0,205.27,single_observation,TapeTech EZCOVER PLATE (TAPE-EZCOVER07)
tapetech::fhtt/caa-tt,TapeTech,fhtt/caa-tt,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,4.00,104.00,0,104.00,single_observation,TapeTech Fiberglass Angle Box Handle FHTT/CAA,100.00,0,100.00,single_observation,TapeTech Fiberglass Corner Box Handle Kit,,0,,,
tapetech::jk01sstt,TapeTech,jk01sstt,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,1.96,7.99,0,7.99,single_observation,"TapeTech 1"" Premium Stainless Steel Joint Knife",9.95,0,9.95,single_observation,"TapeTech 1"" Premium Stainless Steel Joint Knife",,0,,,
tapetech::jk02sstt,TapeTech,jk02sstt,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,3.96,8.99,0,8.99,single_observation,"TapeTech 2"" Premium Stainless Steel Joint Knife",12.95,0,12.95,single_observation,"TapeTech 2"" Premium Stainless Steel Joint Knife",,0,,,
tapetech::jk03sstt,TapeTech,jk03sstt,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,5.96,9.99,0,9.99,single_observation,"TapeTech 3"" Premium Stainless Steel Joint Knife",15.95,0,15.95,single_observation,"TapeTech 3"" Premium Stainless Steel Joint Knife",,0,,,
tapetech::jk04cstt,TapeTech,jk04cstt,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,5.96,10.99,0,10.99,single_observation,"TapeTech 4"" Premium Carbon Steel Joint Knife",16.95,0,16.95,single_observation,"TapeTech 4"" Premium Carbon Steel Joint Knife",,0,,,
tapetech::jk04sstt,TapeTech,jk04sstt,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,7.96,11.99,0,11.99,single_observation,"TapeTech 4"" Premium Stainless Steel Joint Knife",19.95,0,19.95,single_observation,"TapeTech 4"" Premium Stainless Steel Joint Knife",,0,,,
tapetech::jk05cstt,TapeTech,jk05cstt,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,6.96,10.99,0,10.99,single_observation,"TapeTech 5"" Premium Carbon Steel Joint Knife",17.95,0,17.95,single_observation,"TapeTech 5"" Premium Carbon Steel Joint Knife",,0,,,
tapetech::jk05sstt,TapeTech,jk05sstt,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,7.96,12.99,0,12.99,single_observation,"TapeTech 5"" Premium Stainless Steel Joint Knife",20.95,0,20.95,single_observation,"TapeTech 5"" Premium Stainless Steel Joint Knife",,0,,,
tapetech::jk06cstt,TapeTech,jk06cstt,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,9.96,11.99,0,11.99,single_observation,"TapeTech 6"" Premium Carbon Steel Joint Knife",21.95,0,21.95,single_observation,"TapeTech 6"" Premium Carbon Steel Joint Knife",,0,,,
tapetech::jk06sstt,TapeTech,jk06sstt,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,9.27,13.99,0,13.99,single_observation,"TapeTech 6"" Premium Stainless Steel Joint Knife",23.26,0,23.26,single_observation,"TapeTech 6"" Premium Stainless Steel Joint Knife",,0,,,
tapetech::mp12tt,TapeTech,mp12tt,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,9.46,16.99,0,16.99,single_observation,"TapeTech 12"" Premium Mud Pan",26.45,0,26.45,single_observation,"TapeTech 12"" Premium Mud Pan",,0,,,
tapetech::mp14tt,TapeTech,mp14tt,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,9.52,17.99,0,17.99,single_observation,"TapeTech 14"" Premium Mud Pan",27.51,0,27.51,single_observation,"TapeTech 14"" Premium Mud Pan",,0,,,
tapetech::mws01-tt,TapeTech,mws01-tt,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,270.00,599.00,0,599.00,single_observation,TapeTech Mobile Wash Station MWS01-TT,869.00,0,869.00,single_observation,TapeTech Mobile Tool Wash Station,,0,,,
tapetech::nsa-tt,TapeTech,nsa-tt,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,5.00,40.00,0,40.00,single_observation,TapeTech Nail Spotter Handle Adapter NSA-TT,45.00,0,45.00,single_observation,TapeTech Nail Spotter Adapter - NSA-TT,,0,,,
tapetech::pfk14tt,TapeTech,pfk14tt,3,3,3,2,verified,,MARKET_PRICE_CONFLICT,,18.01,32.99,0,32.99,single_observation,"TapeTech 14"" Premium Finishing Knife PFK14TT",51.00,0,51.00,single_observation,"TapeTech 14"" Premium Finishing Knife",32.99,0,32.99,single_observation,"TapeTech 14"" Premium Finishing Knife (TAPE-PFK14TT)"
tapetech::pfk18tt,TapeTech,pfk18tt,3,3,3,2,verified,,MARKET_PRICE_CONFLICT,,14.01,44.99,0,44.99,single_observation,"TapeTech 18"" Premium Finishing Knife PFK18TT",59.00,0,59.00,single_observation,"TapeTech 18"" Premium Finishing Knife",44.99,0,44.99,single_observation,"TapeTech 18"" Premium Finishing Knife (TAPE-PFK18TT)"
tapetech::pfk24tt,TapeTech,pfk24tt,3,3,3,2,verified,,MARKET_PRICE_CONFLICT,,19.01,59.99,0,59.99,single_observation,"TapeTech 24"" Premium Finishing Knife PFK24TT",79.00,0,79.00,single_observation,"TapeTech 24"" Premium Finishing Knife",59.99,0,59.99,single_observation,"TapeTech 24"" Premium Finishing Knife (TAPE-PFK24TT)"
tapetech::pfk32tt,TapeTech,pfk32tt,3,3,3,2,verified,,MARKET_PRICE_CONFLICT,,20.01,74.99,0,74.99,single_observation,"TapeTech 32"" Premium Finishing Knife PFK32TT",95.00,0,95.00,single_observation,"TapeTech 32"" Premium Finishing Knife",74.99,0,74.99,single_observation,"TapeTech 32"" Premium Finishing Knife (TAPE-PFK32TT)"
tapetech::pfk40tt,TapeTech,pfk40tt,3,3,3,2,verified,,MARKET_PRICE_CONFLICT,,23.01,99.99,0,99.99,single_observation,"TapeTech 40"" Premium Finishing Knife PFK40TT",123.00,0,123.00,single_observation,"TapeTech 40"" Premium Finishing Knife",99.99,0,99.99,single_observation,"TapeTech 40"" Premium Finishing Knife (TAPE-PFK40TT)"
tapetech::pfk48tt,TapeTech,pfk48tt,3,3,3,2,verified,,MARKET_PRICE_CONFLICT,,17.01,129.99,0,129.99,single_observation,"TapeTech 48"" Premium Finishing Knife PFK48TT",147.00,0,147.00,single_observation,"TapeTech 48"" Premium Finishing Knife",129.99,0,129.99,single_observation,"TapeTech 48"" Premium Finishing Knife (TAPE-PFK48TT)"
tapetech::pfkhatt,TapeTech,pfkhatt,3,3,3,2,verified,,MARKET_PRICE_CONFLICT,,0.01,26.99,0,26.99,single_observation,TapeTech Finishing Knife Handle Adapter PFKHATT,27.00,0,27.00,single_observation,TapeTech Finishing Knife Handle Adapter - PFKHATT,26.99,0,26.99,single_observation,Tapetech Premium Finishing Knife Handle Adapter (TAPE-PFKHATT)
tapetech::pk35cstt,TapeTech,pk35cstt,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,3.96,8.99,0,8.99,single_observation,"TapeTech 3.5"" Carbon Steel Pointing Knife",12.95,0,12.95,single_observation,"TapeTech 3.5"" Carbon Steel Pointing Knife",,0,,,
tapetech::pww-hv-hs-3,TapeTech,pww-hv-hs-3,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,12.00,37.99,0,37.99,single_observation,TapeTech Hi-Vis Hoodie - XLarge,49.99,0,49.99,single_observation,TapeTech High Visibility Hooded Sweatshirt - XL,,0,,,
tapetech::qb0005,TapeTech,qb0005,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,0.03,2.29,0,2.29,single_observation,TapeTech Self Tapping Screw QB0005,2.32,0,2.32,single_observation,"Screw, #8 x 1/2 Fl Hd Self Tapping - QB0005",,0,,,
