"schematic_id","part_id","part_name","qty","source_sku"
"columbia-matrix-box-handle-matrixboxhandle-lever-sch","FA 365","8-32 Nyloc Nut (FA365)","","FA365"
"columbia-matrix-box-handle-matrixboxhandle-lever-sch","MH 11","Matrix Extendable Flat Box Handle (MH)","","MH11"
"columbia-matrix-box-handle-matrixboxhandle-lever-sch","MH 3","Matrix Extendable Flat Box Handle (MH)","","MH3"
"columbia-matrix-box-handle-matrixboxhandle-pinchbox-sch","FA 379","1/4"" E-Clip for Matrix Handle (FA379)","","FA379"
"columbia-matrix-box-handle-matrixboxhandle-pinchbox-sch","FA 380","1/8"" E-Clip for Matrix Handle (FA380)","","FA380"
"columbia-matrix-box-handle-matrixboxhandle-pinchbox-sch","MH 15","Matrix Extendable Flat Box Handle (MH)","","MH15"
"columbia-matrix-box-handle-matrixboxhandle-pinchbox-sch","MH 16","Matrix Extendable Flat Box Handle (MH)","","MH16"
"columbia-matrix-box-handle-matrixboxhandle-pinchbox-sch","MH 12","Matrix Extendable Flat Box Handle (MH)","","MH12"
"columbia-matrix-box-handle-matrixboxhandle-pinchbox-sch","MH 25","Matrix Pinch Brake Stem (MH25)","","MH25"
"columbia-matrix-box-handle-matrixboxhandle-pinchbox-sch","MH 24","Matrix Pinch Brake Bushing (MH24)","","MH24"
"columbia-matrix-box-handle-matrixboxhandle-pinchbox-sch","MH 17","Matrix Pinch Brake (MH17)","","MH17"
"columbia-matrix-box-handle-matrixboxhandle-pinchbox-sch","MH 18","Matrix Extendable Flat Box Handle (MH)","","MH18"
"columbia-matrix-box-handle-matrixboxhandle-pinchbox-sch","MH 19","Matrix Extendable Flat Box Handle (MH)","","MH19"
"columbia-mud-pump-sch","MP5","Mud Pump Head Bushing (MP5)","","MP5"
"columbia-mud-pump-sch","MP23","Mud Pump Mud Pump Seal (MP-23)","","MP23"
"columbia-mud-pump-sch","FA290","1/4-20 Nyloc Nut (FA290)","","FA290"
"columbia-mud-pump-sch","FA301","1/4-20 x 2-1/2 Hex Bolt (FA301)","","FA301"
"columbia-mud-pump-sch","MP7A","Mud Pump Foot Valve A (MP7A)","","MP7A"
"columbia-mud-pump-sch","MP7D","Special Nut for Pump Handle (MP7D)","","MP7D"
"columbia-mud-pump-sch","MP7C","Mud Pump O-Ring Retainer C (replaces MP7D)","","MP7C"
"columbia-mud-pump-sch","FA287","1/4 x 5/8 Split Pin (FA287)","","FA287"
"columbia-mud-pump-sch","MP7B","Mud Pump O-Ring Retainer B (MP7B)","","MP7B"
"columbia-mud-pump-sch","MP6","Handle Link (MP6)","","MP6"
"columbia-mud-pump-sch","FA292","1/4-20 Nyloc Jam Nut (FA292)","","FA292"
"columbia-mud-pump-sch","FA300","1/4-20 X 2"" Hex Bolt (FA300)","","FA300"
"columbia-mud-pump-sch","FFH14","Handle Grip (FFH14)","","FFH14"
"columbia-mud-pump-sch","MP7E","Mud Pump Foot Valve E (MP7E)","","MP7E"
"columbia-mud-pump-sch","FA313","5/16-18 Nyloc Jam Nut (FA313)","","FA313"
"columbia-mud-pump-sch","FA305","5/16-18 X 3/4"" Hex Bolt (FA305)","","FA305"
"columbia-mud-pump-sch","FA303","1/4-28 x 3/8 Set Screw (FA303)","","FA303"
"columbia-mud-pump-sch","MP8A","Mud Pump Valve Spring A (MP8A)","","MP8A"
"columbia-mud-pump-sch","MP8B","Mud Pump Valve Spring B (MP8B)","","MP8B"
"columbia-mud-pump-sch","HP47","Draw Latch Assembly (HP-47)","","HP47"
"columbia-mud-pump-sch","FA256","8-32 x 3/16"" Pan Slot SS Screw (FA256)","","FA256"
"columbia-mud-pump-sch","HP44","Collar O-Ring (HP44)","","HP44"
"columbia-mud-pump-sch","MP36","Mud Pump Nylatron Bushing (MP-36)","","MP36"
"columbia-mud-pump-sch","FA294","1/4-20 X 3/8"" Socket Hd Screw (FA294)","","FA294"
"columbia-mud-pump-sch","MP23A","Mud Pump Mud Pump Seal (MP-23)","","MP23A"
"columbia-mud-pump-sch","HP4","Hot Mud Pump Piston Assembly (HP4)","","HP4"
"columbia-mud-pump-sch","FA307","5/16-18 x 1-1/2 Hex Bolt (FA307)","","FA307"
"columbia-mud-pump-sch","MP25","Filler Stud (MP25)","","MP25"
"columbia-mud-pump-sch","CT40","Return Spring Ring (CT40)","","CT40"
"columbia-mud-pump-sch","HP48","Handle Pin (HP48)","","HP48"
"columbia-mud-pump-sch","HP48B","Hot Mud Pump HP48 Body B (HP48B)","","HP48B"
"columbia-mud-pump-sch","HP48A","Hot Mud Pump HP48 Body A (HP48A)","","HP48A"
"columbia-mud-pump-sch","MP28","Mud Pump Filler Nut (MP28)","","MP28"
"columbia-mud-pump-sch","MP33A","Mud Pump Spring Assembly (MP33A)","","MP33A"
"columbia-mud-pump-sch","HP1","Hot Mud Pump Cylinder (HP1)","","HP1"
"columbia-mud-pump-sch","MP11","Mud Pump Piston Shaft (MP-11)","","MP11"
"columbia-mud-pump-sch","FA308","33/64 X 7/8in Flat Washer (FA-308)","","FA308"
"columbia-mud-pump-sch","MP39","Mud Pump Sleeve (MP39)","","MP39"
"columbia-mud-pump-sch","MP3","Pump Flapper Valve (MP3)","","MP3"
"columbia-mud-pump-sch","FA270","#10 X 3/4"" Fender Washer (FA270)","","FA270"
"columbia-mud-pump-sch","FA273","10-24 X 1"" Hex Bolt (FA273)","","FA273"
"columbia-mud-pump-sch","MP13A","Mud Pump Piston Backing Washer (Small)","","MP13A"
"columbia-mud-pump-sch","MP2","Foot Valve Casting (MP2)","","MP2"
"columbia-mud-pump-sch","MP2","Foot Valve Casting (MP2)","","MP2"
"columbia-mud-pump-sch","MP32","Mud Pump Flapper Valve (MP-32)","","MP32"
"columbia-mud-pump-sch","MP13","Mud Pump Piston Backing Washer (Large)","","MP13"
"columbia-mud-pump-sch","FA274","10-24 X 3/8"" Socket Hd Screw (FA274)","","FA274"
"columbia-mud-pump-sch","MP13","Mud Pump Piston Backing Washer (Large)","","MP13"
"columbia-mud-pump-sch","FA271","6-32 x 5/16 Pan Head Screw (FA271)","","FA271"
"columbia-mud-pump-sch","FA303","1/4-28 x 3/8 Set Screw (FA303)","","FA303"
"columbia-mud-pump-sch","MP24","Mud Pump Screen (Coarse)","","MP24"
"columbia-mud-pump-sch","FA306","5/16-18 x 1 1/4"" Hex Bolt (FA-306)","","FA306"
"columbia-mud-pump-sch","FA271","6-32 x 5/16 Pan Head Screw (FA271)","","FA271"
"columbia-nail-spotter-sch","FA371","10-24 x 7/8 Hex Bolt (FA371)","","FA371"
"columbia-nail-spotter-sch","FA375","10-32 x 3/8 Flat Head Screw (FA375)","","FA375"
"columbia-nail-spotter-sch","HNS14A","Handle Link New Style (HNS14A)","","HNS14A"
"columbia-nail-spotter-sch","FA280","#10 Belleville Washer (FA280)","","FA280"
"columbia-nail-spotter-sch","HNS12A","Handle Roll Pin (HNS12A)","","HNS12A"
"columbia-nail-spotter-sch","HNS14-PR","Nail Spotter 14 in Pad and Rod Assembly (HNS14PR)","","HNS14PR"
"columbia-nail-spotter-sch","HNS10A","Nail Spotter Door Spring Short- Right (HNS10A)","","HNS10A"
"columbia-nail-spotter-sch","HNS10","Nail Spotter Door Spring Long- Left (HNS10)","","HNS10"
"columbia-nail-spotter-sch","HNS19-3'","Triangle Shoe 3 in (HNS19-3”)","","HNS193"
"columbia-nail-spotter-sch","HNS18","Nail Spotter Spring Assembly (HNS18)","","HNS18"
"columbia-nail-spotter-sch","FA314","10-24 X 1-1/2 Pan Slot (FA314)","","FA314"
"columbia-nail-spotter-sch","HNS 13","Nail Spotter Roll Pin Bushing #12535 (HNS13)","","HNS13"
"columbia-nail-spotter-sch","HNS12","Handle Clamp (HNS12)","","HNS12"
"columbia-nail-spotter-sch","FA268","#10 Flat Washer (FA268)","","FA268"
"columbia-nail-spotter-sch","FFB38","Flat Box Corner Plate (FFB38)","","FFB38"
"columbia-nail-spotter-sch","FA271","6-32 x 5/16 Pan Head Screw (FA271)","","FA271"
"columbia-nail-spotter-sch","HNS4-3'","Door 3 in (HNS43”)","","HNS43"
"columbia-nail-spotter-sch","FA231","#6 X 3/8"" Hex Bolt (FA231)","","FA231"
"columbia-nail-spotter-sch","FFB4C","Flat Box Corner Blade Assembly 4 in (FFB4C)","","FFB4C"
"columbia-nail-spotter-sch","FFB16","Door Spring Nut (FFB16)","","FFB16"
"columbia-nail-spotter-sch","FA241","6-32 x 3/8"" Binder Slot (FA241)","","FA241"
"columbia-nail-spotter-sch","FA241","6-32 x 3/8"" Binder Slot (FA241)","","FA241"
"columbia-nail-spotter-sch","FFB32A","Flat Box Thumb Release Clip Screw (FFB32A)","","FFB32A"
"columbia-nail-spotter-sch","HNS20","Nail Spotter Wedge for Skid Nail Spotter (HNS20)","","HNS20"
"columbia-nail-spotter-sch","FA231","#6 X 3/8"" Hex Bolt (FA231)","","FA231"
"columbia-nail-spotter-sch","FFB16","Door Spring Nut (FFB16)","","FFB16"
"columbia-nail-spotter-sch","FA218","4-40 x 3/8"" Flat Slot (FA218)","","FA218"
"columbia-nail-spotter-sch","FA214","4/40 x ¼"" Flat Slot (FA214)","","FA214"
"columbia-nail-spotter-sch","HNS15-3'","Door Gasket 3 in (HNS15-3”)","","HNS153"
"columbia-nail-spotter-sch","FA280","#10 Belleville Washer (FA280)","","FA280"
"columbia-nail-spotter-sch","FFB32","Thumb Release Clip (FFB32)","","FFB32"
"columbia-nail-spotter-sch","FA228","#6 Flat Washer (FA228)","","FA228"
"columbia-nail-spotter-sch","FA234","6-32 Nyloc Jam Nut (FA234)","","FA234"
"columbia-nail-spotter-sch","HNS7-3'","Nail Spotter Blade 3 in (HNS7-3)","","HNS73"
"columbia-nail-spotter-sch","HNS8-3'","Blade Holder 3 in (HNS8-3”)","","HNS83"
"columbia-nail-spotter-sch","FA254","8-32 Nyloc Nut (FA254)","","FA254"
"columbia-nail-spotter-sch","FA252","#8 Star Washer (FA252)","","FA252"
"columbia-nail-spotter-sch","FA260","8-32 x 3/4 Socket Head Screw (FA260)","","FA260"
"columbia-nail-spotter-sch","HNS1-3'","Nail Spotter Roll Pin Bushing #12535 (HNS13)","","HNS13"
"columbia-nail-spotter-sch","FFB1A","Nail Spotter Flat Plate 1A (FFB1A)","","FFB1A"
"columbia-nail-spotter-sch","FA247","6-32 X 5/8in Hex Bolt (FA247)","","FA247"
"columbia-nail-spotter-sch","HNS 3","Nail Spotter Front Plate (HNS3)","","HNS3"
"columbia-nail-spotter-sch","HNS2-3'","Nail Spotter Front Plate (HNS3)","","HNS23"
"columbia-nail-spotter-sch","HNS9-3'","Face Plate 3 in (HNS9-3”)","","HNS93"
"columbia-nail-spotter-sch","FA214","4/40 x ¼"" Flat Slot (FA214)","","FA214"
"columbia-nail-spotter-sch","HNS2A","Rollface Post (HNS2A)","","HNS2A"
"columbia-outside-corner-roller-sch","FA 290","1/4-20 Nyloc Nut (FA290)","","FA290"
"columbia-outside-corner-roller-sch","OCR 2B","Roller Wheel CR2 (CR2)","","OCR2B"
"columbia-outside-corner-roller-sch","OCR 3","Corner Roller Bearing Sleeve CR3 (CR3)","","OCR3"
"columbia-outside-corner-roller-sch","OCR 6","Corner Roller Handle Mounting Swivel CR6 (CR6)","","OCR6"
"columbia-outside-corner-roller-sch","OCR 1","Corner Roller Head Casting CR1 (CR1)","","OCR1"
"columbia-outside-corner-roller-sch","OCR 2A","Roller Wheel CR2 (CR2)","","OCR2A"
"columbia-outside-corner-roller-sch","OCR 2C","Roller Wheel CR2 (CR2)","","OCR2C"
"columbia-outside-corner-roller-sch","OCR 3A","Corner Roller Bearing Sleeve CR3 (CR3)","","OCR3A"
"columbia-outside-corner-roller-sch","FA 299","1/4-20 x 1-1/2 Hex Bolt (FA299)","","FA299"
"columbia-outside-corner-roller-sch","OCR 2D","Roller Wheel CR2 (CR2)","","OCR2D"
"columbia-outside-corner-roller-sch","OCR 5","Corner Roller Wheel CR5 (CR5)","","OCR5"
"columbia-outside-corner-roller-sch","FA 312","10-24 X 1/4"" Set Screw (FA312)","","FA312"
"columbia-outside-corner-roller-sch","FA 274","10-24 X 3/8"" Socket Hd Screw (FA274)","","FA274"
"columbia-outside-corner-roller-sch","CR 6","Corner Roller Handle Mounting Swivel (CR6)","","CR6"
"columbia-outside-corner-roller-sch","CR 11","Corner Roller Handle Connecting Link - CR11 (CR-11)","","CR11"
"columbia-outside-corner-roller-sch","FA 288","1/4in X 1/2in Split Pin - FA288 (FA-288)","","FA288"
"columbia-outside-corner-roller-sch","FA 301","1/4-20 x 2-1/2 Hex Bolt (FA301)","","FA301"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-body-sch","CT119","Spool Retaining Spring (CT-119)","","CT119"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-body-sch","CT119A","Spool Retaining Spring (CT-119)","","CT119A"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-body-sch","CT121B","Tape Spool Shaft (Quick Release)","","CT121B"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-body-sch","FA362","10-24 x 3/4 Flat Head Screw (FA362)","","FA362"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-body-sch","CT120","Taper Tape Spool (CT-120)","","CT120"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-body-sch","CT118A","Retaining Spring Clip(Quick Realease)","","CT118A"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-body-sch","FA292","1/4-20 Nyloc Jam Nut (FA292)","","FA292"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-body-sch","CT106A","Taper Bearing Shaft - CT106 (CT-106A)","","CT106A"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-body-sch","FA298","1/4-20 X 7/8in Flat Socket (FA-298)","","FA298"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-body-sch","CT115","Guard Ring (CT115)","","CT115"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-body-sch","CT123A","Taper Retaining Spring Shaft (CT-123)","","CT123A"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-body-sch","MP23A","Mud Pump Mud Pump Seal (MP-23)","","MP23A"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-body-sch","CT117A","Base-New (CT117A)","","CT117A"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-body-sch","CT122A","Taper Strap - CT122 (CT-122A)","","CT122A"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-body-sch","CT116A","Taper Strap (CT-116A)","","CT116A"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-body-sch","CT116A","Taper Strap (CT-116A)","","CT116A"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-body-sch","CT116A","Taper Strap (CT-116A)","","CT116A"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-body-sch","CT115A","Taper Gasket New Style End Ring (CT115A)","","CT115A"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-body-sch","FA237","6-32 x 3/16 Binder Slot Screw (FA237)","","FA237"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-body-sch","MP9C","Connecting Link (MP9C)","","MP9C"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-body-sch","CT104","Taper Connection Strap (CT-104)","","CT104"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-body-sch","CT105","Taper Crimper Lever (CT-105)","","CT105"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-body-sch","CT130","Taper Extension Shaft (CT-130)","","CT130"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-body-sch","FA249","8-32 x 3/16"" Socket Head Set Screw (FA249)","","FA249"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-body-sch","CT127","Taper Extension Shaft Bracket (CT127)","","CT127"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-body-sch","FA207","4-40 Nyloc Nut (FA207)","","FA207"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-body-sch","FA218","4-40 x 3/8"" Flat Slot (FA218)","","FA218"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-body-sch","CTA128","Predator Taper Shaft Guide Roller Bushing Assembly (CTA128)","","CTA128"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-body-sch","FA234","6-32 Nyloc Jam Nut (FA234)","","FA234"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-body-sch","CT103","Taper Barrel Main Body (CT-103)","","CT103"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-body-sch","FA295","1/4-20 X 1/2"" Flat Socket (FA295)","","FA295"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-body-sch","FA342","1/4-20 x 3/4 Hex Bolt (FA342)","","FA342"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-body-sch","CT128A","Taper Shaft Guide Roller Bushing (CT128A)","","CT128A"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-body-sch","FA291","¼ - 20 Hex Nut (FA291)","","FA291"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-body-sch","FA286","¼"" x ½"" Flat Washer (FA286)","","FA286"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-body-sch","FA286","¼"" x ½"" Flat Washer (FA286)","","FA286"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-body-sch","CT107","Piston Body (CT107)","","CT107"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-body-sch","CT112","Slotted Bolt (CT112)","","CT112"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-body-sch","CT110","Piston Cup Relief Washer (CT110)","","CT110"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-body-sch","CT111","Taper Piston Cup (CT-111)","","CT111"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-body-sch","CT109","¼ -20 Hex Nut (Castle Nut) (CT109)","","CT109"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-body-sch","CT72","Cable (CT72)","","CT72"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-body-sch","CT126PA","Hand Grip Body Pump Action (CT126PA)","","CT126PA"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-body-sch","CPT125B","Teflon Threaded Insert (CPT125B)","","CPT125B"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-body-sch","CT124B","Grip Guard Ring Bottom (CT124B)","","CT124B"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-body-sch","CT124A","Grip Guard Ring Top (CT124A)","","CT124A"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-body-sch","FA374","10-32 x 1/4 Flat Head Screw (FA374)","","FA374"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-body-sch","FA207","4-40 Nyloc Nut (FA207)","","FA207"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","FAJ144","Predator Joint Fastener 14-4 (FAJ144)","","FAJ144"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","CT83","Clutch Dog (CT83)","","CT83"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","CT94","Mud Shut-Off Upper Plate (CT94)","","CT94"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","PA266","Predator Taper Head Sub Assembly (PA266)","","PA266"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","CT794","Predator Taper Mud Shut Off Upper Plate (CT794)","","CT794"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","CT624","Predator Taper Needle Shaft Assembly (CT624)","","CT624"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","CT87-CL","Cam Lock Taper Cap (CT87-CL)","","CT87CL"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","FA244","6-32 x ½"" Pan Slot (FA244)","","FA244"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","FAZ1S","Predator Taper 4-40 x 1/8 Set Screw (FAZ1S)","","FAZ1S"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","FAZ21S","Predator Taper 6-32 x 1/8 Set Screw (FAZ21S)","","FAZ21S"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","CT1R","Head (No Holes for Cap) (CT1R)","","CT1R"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","CT054","Predator Taper Toe Kicker Rail (CT054)","","CT054"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","CT6R","Taper Side Plate Right - CT6 (CT-6)","","CT6R"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","CT34CL","Cam Lock Cap Side Block (CT34-CL)","","CT34CL"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","FA238","6-32 x 3/16"" Fillister Slot (FA238)","","FA238"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","PA2LS","Predator Taper Left Side Assembly (PA2LS)","","PA2LS"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","CT87-CS","Cover Plate Cork Seal (CT-87CS)","","CT87CS"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","CT240-DL","Predator Taper Deep Lever Assembly (CT240-DL)","","CT240DL"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","FAZ20","Predator Taper 6-32 x 3/4 Hex Bolt (FAZ20)","","FAZ20"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","FAZ07","Predator Taper 4-40 x 3/16 Binder Slot (FAZ07)","","FAZ07"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","CT98","Taper Mud Supply Seal Plate (CT-98)","","CT98"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","CT10I","Taper Crimping Arm Bushing Right (CT10)","","CT10I"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","FAZ2R","Predator Taper 6-32 Nyloc Nut (FAZ2R)","","FAZ2R"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","FA2J0","#10 Belleville Washer (FA280)","",""
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","CT17","Separation Plate (CT17)","","CT17"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","CT20","Taper Hinge Block (CT20)","","CT20"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","FA243","6-32 x 3/8"" Flat Slot (FA243)","","FA243"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","CT23","Reinforcing Rod (CT23)","","CT23"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","FAZ6S","Predator Taper 8-32 x 3/16 Set Screw (FAZ6S)","","FAZ6S"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","CT726","Predator Taper Drive Chain Predator (CT726)","","CT726"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","CT00","Predator Taper Head Cover Plate (CT00)","","CT00"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","VAZ10","Predator Taper Valve Assembly Zinc (VAZ10)","","VAZ10"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","FAZ5S","Predator Taper 8-32 x 1/4 Set Screw (FAZ5S)","","FAZ5S"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","CT25","Taper Knife Guide Square Tube (CT-25)","","CT25"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","FAZ54","Predator Taper 3/8-16 x 3/4 Socket Head (FAZ54)","","FAZ54"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","PAZ49","Predator Taper Zinc Pivot Pin (PAZ49)","","PAZ49"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","FAZ0A","Predator Taper 4-40 Lock Washer (FAZ0A)","","FAZ0A"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","CT8","Side Plate Support  Left (CT8)","","CT8"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","FAZOR","Predator Taper 4-40 O-Ring (FAZOR)","","FAZOR"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","CT10A","Taper Crimping Arm Bushing Left (CT10A)","","CT10A"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","CT364","Predator Taper Knife Guide Bracket (CT364)","","CT364"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","CT4","Wafer Bushing (CT4)","","CT4"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","CT72","Cable (CT72)","","CT72"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","CT77S","Taper Drive Sprocket Large (CT-77)","","CT77S"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","CT840","Predator Taper Control Valve Body (CT840)","","CT840"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","CTSAA","Predator Taper Side Assembly Left (CTSAA)","","CTSAA"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","CTSS","Carriage Guide Rod (CT55)","","CTSS"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","CT99","Removable Cover Plate Pin (CT-99)","","CT99"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","PACTS","Predator Taper Cam Track Spring (PACTS)","","PACTS"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","CT790","Predator Taper Rod Sleeve Housing (CT790)","","CT790"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","C78S","Predator Carbon Fiber Drive Chain Short (C78S)","","C78S"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","FAZ14","Predator Taper 4-40 x 3/8 Hex Bolt (FAZ14)","","FAZ14"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","CT24","Predator Taper Brass Bushing (CT24)","","CT24"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","CT36","Return Spring Tube (CT36)","","CT36"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","CT6","Taper Side Plate Right (CT-6)","","CT6"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","CT76","Taper Nylatron Washer (CT-76)","","CT76"
