match_status,match_basis,confidence,supplier_brand,supplier_sku,supplier_source_sku,supplier_name,supplier_category,supplier_weight,supplier_length,supplier_width,supplier_height,catalog_type,catalog_sku,catalog_name,catalog_brand,catalog_categories,catalog_parent,catalog_weight,catalog_length,catalog_width,catalog_height,matched_identifier,candidate_count,name_score,name_score_gap,numeric_tokens_match,category_compatible,dimension_score,review_notes
unmatched,,none,TapeTech,0590166,TTT0590166,#6 LOCK WASHER MEDIUM SPRING SST,AUTOMATIC TT PARTS,0.00033,0.1,0.25,0.25,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,0590186,TTT0590186,6-32 THIN STOPNUT,AUTOMATIC TT PARTS,0.0015,0.15,0.3,0.3,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,0590206,TTT0590206,AUTOMATIC TAPER 3/8 BIND HEAD SST SCREW +,AUTOMATIC TT PARTS,0.16667,0.2,0.2,0.2,,,,,,,,,,,,17,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,059021,TTT059021,4-40 X 5/32 BIND HEADSCR EW SST,AUTOMATIC TT PARTS,0.01,,,,,,,,,,,,,,,2,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,059024,TTT059024,CHAIN KEEPER WASHER,AUTOMATIC TT PARTS,0.01,0.01,0.5,0.5,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,0590256,TTT0590256,5/64 x 1/2 SST COTTER PIN,AUTOMATIC TT PARTS,0.001,0.1,0.2,0.8,,,,,,,,,,,,3,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,059029,TTT059029,6-32x5/8 Flat head Screw,AUTOMATIC TT PARTS,0.0036,0.25,0.25,0.6,,,,,,,,,,,,14,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,0590376,TTT0590376,"4-40 x 1/4"" BIND HEAD SST SCREW +",AUTOMATIC TT PARTS,0.001,0.1,0.1,0.25,,,,,,,,,,,,51,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,059038,TTT059038,#4 MEDIUM SPRING LOCKWASHER +,AUTOMATIC TT PARTS,0.00058,0.01,0.2,0.2,,,,,,,,,,,,2,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,059040,TTT059040,O RING,AUTOMATIC TT PARTS,0.0002,0.1,0.25,0.25,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,059044,TTT059044,Insert,AUTOMATIC TT PARTS,0.0015,0.25,0.5,0.5,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,059047,TTT059047,SCREW 2-56X1/8 BIND HD SS TAPETECH,AUTOMATIC TT PARTS,1,0.1,0.1,0.1,,,,,,,,,,,,4,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,0590516,TTT0590516,"6-32 x 3/16"" FILLISTER HEAD SST SCREW +",AUTOMATIC TT PARTS,0.0015,0.2,0.2,0.25,,,,,,,,,,,,51,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,0590566,TTT0590566,"2-56x 3/16"" FIL HEAD SCREW",AUTOMATIC TT PARTS,0.00033,0.15,0.15,0.25,,,,,,,,,,,,52,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,0590576,TTT0590576,"4-40 x 3/16"" BIND HEAD SST SCREW +",AUTOMATIC TT PARTS,0.001,0.25,0.25,0.25,,,,,,,,,,,,51,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,059060,TTT059060,AUTOMATIC TAPER 3-48 STOP NUT +,AUTOMATIC TT PARTS,0.01,,,,,,,,,,,,,,,8,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,059061F,TTT059061F,VALVE SPRING,AUTOMATIC TT PARTS,0.0006,0.1,0.1,0.5,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,059067,TTT059067,KEY RING,AUTOMATIC TT PARTS,0.005,0.1,1,1,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,059074,TTT059074,8-32 HEX ELASTIC STOPNUT +,AUTOMATIC TT PARTS,0.0025,0.2,0.4,0.4,,,,,,,,,,,,1,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,0590786,TTT0590786,NYLINER BEARING,AUTOMATIC TT PARTS,0.001,0.25,0.25,0.25,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,0590826,TTT0590826,DRUM WASHER,AUTOMATIC TT PARTS,0.001,0.05,0.75,0.75,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,0590846,TTT0590846,"AUTOMATIC TAPER 1/4"" 1/2 DOG SST SET SCREW",AUTOMATIC TT PARTS,0.00158,0.15,0.15,0.25,,,,,,,,,,,,56,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,059085,TTT059085,TAPETECH SCREW 8-32X1/4 FIL HD SS,AUTOMATIC TT PARTS,0.00133,0.25,0.25,0.35,,,,,,,,,,,,3,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,059087,TTT059087,"NUT 3-48 HEX, MINI SS",AUTOMATIC TT PARTS,0.0005,0.05,0.15,0.15,,,,,,,,,,,,5,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,059091,TTT059091,"6-32 x 1/2"" FILLISTER HEAD SST SCREW +",AUTOMATIC TT PARTS,0.01,0.1,0.1,0.6,,,,,,,,,,,,52,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,059092,TTT059092,8-32 X 1-1/2 ROUND HEAD SCREW SST,AUTOMATIC TT PARTS,0.008,0.2,0.2,1.75,,,,,,,,,,,,12,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,0591026,TTT0591026,"4-40 x 1/4"" FLAT HEAD SST SCREW +",AUTOMATIC TT PARTS,0.00058,0.25,0.2,0.2,,,,,,,,,,,,52,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,059106,TTT059106,Screw 4-40 X 1/8 Sltd Fl Hd SST.,AUTOMATIC TT PARTS,0.01,,,,,,,,,,,,,,,3,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,059107,TTT059107,6-32x1/4 Flat Head Screw,AUTOMATIC TT PARTS,0.01,0.3,0.1,0.1,,,,,,,,,,,,15,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,059117,TTT059117,SCREW SELF TAP #8 x 5/16,AUTOMATIC TT PARTS,0.002,0.49,0.25,0.25,,,,,,,,,,,,1,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,059119,TTT059119,DRIVE DOG HOLDER PIN,AUTOMATIC TT PARTS,0.01,0.3,0.01,0.01,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,059120,TTT059120,DRIVE DOG AXLE,AUTOMATIC TT PARTS,0.01,0.5,0.05,0.05,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,059127,TTT059127,Screw 8-32 X 5/8 Truss Hd. S.S,AUTOMATIC TT PARTS,0.0045,0.3,0.3,0.75,,,,,,,,,,,,1,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,059129,TTT059129,CUTTER BLOCK PIN,AUTOMATIC TT PARTS,0.01,0.3,0.05,0.05,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,0591436,TTT0591436,"1/16"" x 1/2"" SST COTTER PIN +",AUTOMATIC TT PARTS,0.0005,0.1,0.15,0.75,,,,,,,,,,,,44,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,0591566,TTT0591566,"4-40 x 5/16"" BIND HEAD SST SCREW +",AUTOMATIC TT PARTS,0.00067,0.2,0.2,0.35,,,,,,,,,,,,51,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,059161,TTT059161,"4-40 x 3/8"" FILLISTER HEAD SST SCREW +",AUTOMATIC TT PARTS,0.01,,,,,,,,,,,,,,,51,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,059164,TTT059164,AUTOMATIC TAPER #6 EXT WASHER +,AUTOMATIC TT PARTS,0.01,,,,,,,,,,,,,,,4,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,059201,TTT059201,SCREW 5-40 X 3/4 RD HEAD SST,AUTOMATIC TT PARTS,0.0065,0.5,0.3,0.5,,,,,,,,,,,,14,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,059206,TTT059206,"1/4""-20 SS COUNTERSINK NUT TAPETECH",AUTOMATIC TT PARTS,0.0115,0.2,0.6,0.6,,,,,,,,,,,,43,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,059217,TTT059217,"4-40 X 3/8"" BIND HEAD SST SCREW",AUTOMATIC TT PARTS,0.002,0.49,0.25,0.24,,,,,,,,,,,,51,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,059225,TTT059225,ANGLE APPLICATOR 10-32 SST STOP NUT +,AUTOMATIC TT PARTS,0.004,0.5,0.5,0.5,,,,,,,,,,,,18,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,059230,TTT059230,"5-40 x 13/32"" BIND HEAD SST SCREW",AUTOMATIC TT PARTS,0.002,0.2,0.2,0.4,,,,,,,,,,,,51,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,059238,TTT059238,TAPETECH SCREW 1/4-20 X 1/2 FL HD SS,AUTOMATIC TT PARTS,0.0085,0.5,0.5,0.5,,,,,,,,,,,,5,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,0592606,TTT0592606,8-32 HEX HD NUT SST,AUTOMATIC TT PARTS,0.0025,0.15,0.35,0.35,,,,,,,,,,,,1,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,059264,TTT059264,TAPETECH 4-40X7/16 BINDING HD SCREW,AUTOMATIC TT PARTS,1,,,,,,,,,,,,,,,2,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,059323,TTT059323,10-32 x 5/8 BUTTONHEAD SOCKET CAP,AUTOMATIC TT PARTS,0.005,0.5,0.5,0.75,,,,,,,,,,,,4,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,0593286,TTT0593286,O-RING -031 50 DUROMETER,AUTOMATIC TT PARTS,0.001,0.1,2,2,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,059329,TTT059329,TAPETECH SCREW 10-32 X 1 UNDERCUT,AUTOMATIC TT PARTS,0.004,0.25,0.25,1,,,,,,,,,,,,3,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,059331,TTT059331,TAPETECH SETSCREW 10-32 X 5/16,AUTOMATIC TT PARTS,0.0008,0.1,0.1,0.25,,,,,,,,,,,,3,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,059332,TTT059332,TAPETECH 0-RING 1MM X 11MM,AUTOMATIC TT PARTS,0.001,0.05,0.5,0.5,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,059333,TTT059333,O RING TAPETECH,AUTOMATIC TT PARTS,0.00035,0.1,0.25,0.25,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,059423,TTT059423,RUBBER WASHER TAPETECH,AUTOMATIC TT PARTS,0,,,,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,059426,TTT059426,6-32 x 5/8 SOCKET HEAD CAP SCREW,AUTOMATIC TT PARTS,0.00133,0.25,0.25,0.75,,,,,,,,,,,,9,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,059616,TTT059616,SCREW 4-40X1/2 BINDING HD SST TAPE TECH,AUTOMATIC TT PARTS,0.0015,0.25,0.25,0.5,,,,,,,,,,,,6,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,059807,TTT059807,O-RING GOOSER STOP -109 BUNA TAPETECH,AUTOMATIC TT PARTS,0.01,,,,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,129061,TTT129061,E-CLIP #25 TAPETECH,AUTOMATIC TT PARTS,0.0015,0.05,0.5,0.5,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,130004,TTT130004,SPRING LATCH TAPETECH,AUTOMATIC TT PARTS,0,,,,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,140007,TTT140007,NEEDLE PLUG TAPETECH,AUTOMATIC TT PARTS,0,,,,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,140010,TTT140010,MUD RUNNER BALL OUTLET TAPETECH,AUTOMATIC TT PARTS,1,,,,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,140013,TTT140013,Control Bushing,AUTOMATIC TT PARTS,0.01,,,,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,140014,TTT140014,CONTROL TUBE CAP TAPETECH,AUTOMATIC TT PARTS,0.25,,,,,,,,,,,,,,,5,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,140017,TTT140017,PUSHROD CAP TAPETECH,AUTOMATIC TT PARTS,0,,,,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,140018,TTT140018,MUD RUNNER SPRING TAPETECH,AUTOMATIC TT PARTS,1,,,,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,140038,TTT140038,LOCK BLOCK FOR 14TT TAPETECH,AUTOMATIC TT PARTS,1,,,,,,,,,,,,,,,1,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,140039,TTT140039,ROTARY DRAW LATCH,AUTOMATIC TT PARTS,1,,,,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,142001,TTT142001,TUBE ONLY FOR MUDRUNNER,AUTOMATIC TT PARTS,0.57,,,,,,,,,,,,,,,10,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,145011,TTT145011,BAND ASSEMBLY TAPETECH,AUTOMATIC TT PARTS,0,,,,,,,,,,,,,,,1,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,149021,TTT149021,ROUND LIP U-CUP,AUTOMATIC TT PARTS,0.02,,,,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,149022,TTT149022,ROUND LIP U-CUP TAPETECH,AUTOMATIC TT PARTS,1,,,,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,149023,TTT149023,ROUND LIP U-CUP,AUTOMATIC TT PARTS,0.005,,,,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,149024,TTT149024,M6 STOP NUT SST TAPETECH,AUTOMATIC TT PARTS,1,,,,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,149025,TTT149025,8-32 X 9/16 TORX BUTTON HD TAPETECH,AUTOMATIC TT PARTS,0.00367,0.25,0.25,0.6,,,,,,,,,,,,1,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,149028,TTT149028,NYLON BUSHING #6,AUTOMATIC TT PARTS,1,,,,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,149029,TTT149029,TAPETECH WASHER NAS620C 1/4,AUTOMATIC TT PARTS,1,,,,,,,,,,,,,,,2,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,149031,TTT149031,TAPETECH O-RING BUNA 2-318,AUTOMATIC TT PARTS,0.003,0.15,1.25,1.25,,,,,,,,,,,,3,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,149032,TTT149032,O RING BUNA 2-230,AUTOMATIC TT PARTS,0.006,3,3,0.15,,,,,,,,,,,,3,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,149034,TTT149034,TAPETECH WASHER NYLON,AUTOMATIC TT PARTS,1,,,,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,149035,TTT149035,TAPETECH ROD WIPER,AUTOMATIC TT PARTS,0.01,,,,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,149037,TTT149037,TAPETECH SCREW 5-40X3/16 BINDING HEAD SST,AUTOMATIC TT PARTS,1,,,,,,,,,,,,,,,8,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,149120,TTT149120,THREADED GAS SPRING TAPETECH,AUTOMATIC TT PARTS,0.1,,,,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,150004F,TTT150004F,COUPLING PIN FOR CORNER ROLLER,AUTOMATIC TT PARTS,1,,,,,,,,,,,,,,,29,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,152025,TTT152025,SPACER,AUTOMATIC TT PARTS,0.0035,0.25,0.5,0.5,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,154007,TTT154007,SWIVEL ASSEMBLY FOR 15TT TAPETECH,AUTOMATIC TT PARTS,0.1,,,,,,,,,,,,,,,1,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,159010,TTT159010,8-32 X 3/8 FIL HEAD SST,AUTOMATIC TT PARTS,0.002,0.5,0.2,0.2,,,,,,,,,,,,13,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,159023,TTT159023,Nylon Washer,AUTOMATIC TT PARTS,0.01,,,,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,159024,TTT159024,External Retaining Ring 25 Dia Shaft,AUTOMATIC TT PARTS,9E-05,0.01,0.25,0.25,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,159026,TTT159026,LONG NUT,AUTOMATIC TT PARTS,0.01,,,,,,,,,,,,,,,2,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,159027,TTT159027,"WASHER 3/8"" OD 3/16"" ID SST",AUTOMATIC TT PARTS,0.2,12,0.01,0.2,,,,,,,,,,,,43,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,179009,TTT179009,NYLINER TYPE 6,AUTOMATIC TT PARTS,0.005,0.5,0.5,0.5,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,190002,TTT190002,BLOCK,AUTOMATIC TT PARTS,0.02,0.4,0.45,1.3,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,190033,TTT190033,Adjuster,AUTOMATIC TT PARTS,0.01,,,,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,190034,TTT190034,Coupler,AUTOMATIC TT PARTS,0.01,12,0.2,0.2,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,190036,TTT190036,PIN,AUTOMATIC TT PARTS,0.01,,,,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,191001,TTT191001,LEVER TAPETECH,AUTOMATIC TT PARTS,1,,,,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,191006,TTT191006,PIN TAPETECH,AUTOMATIC TT PARTS,0.298,2,0.5,0.5,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,191007,TTT191007,ROD,AUTOMATIC TT PARTS,0.47,,,,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,196003,TTT196003,HINGE CASTING ASSEMBLY,AUTOMATIC TT PARTS,0.5,,,,,,,,,,,,,,,1,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,199010,TTT199010,8-32 X 3/8 SET SCREW FL. POINT H,AUTOMATIC TT PARTS,0.0015,0.15,0.15,0.4,,,,,,,,,,,,15,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,199011,TTT199011,NUT 8-32 SMALL PAT 1/4 FL. SS TAPETECH,AUTOMATIC TT PARTS,0.00075,0.1,0.2,0.2,,,,,,,,,,,,3,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,2000016,TTT2000016,"7"" SS BLADE FLAT BOX",AUTOMATIC TT PARTS,1,,,,,,,,,,,,,,,55,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,200026F,TTT200026F,"WIPER FOR 7"" FLAT BOX",AUTOMATIC TT PARTS,0.012,7,5,0.5,,,,,,,,,,,,55,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,200052F,TTT200052F,FLAT BOX SHOULDER SCREW,AUTOMATIC TT PARTS,0.0125,4,4,1,,,,,,,,,,,,35,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,2020076,TTT2020076,FLAT BOX PUSH ROD CROWN ADJUSTMENT,AUTOMATIC TT PARTS,1,,,,,,,,,,,,,,,35,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,202020,TTT202020,SPRING ANCHOR,AUTOMATIC TT PARTS,0.003,0.25,0.2,0.25,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,2020226,TTT2020226,FLAT BOX REPAIR CLIP,AUTOMATIC TT PARTS,0.0002,2,0.5,0.01,,,,,,,,,,,,35,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,202028,TTT202028,FLAT BOX THREADED WASHER,AUTOMATIC TT PARTS,0.0035,0.25,0.5,0.5,,,,,,,,,,,,35,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,202036,TTT202036,FLAT BOX SHOULDER SCREW,AUTOMATIC TT PARTS,0.01,0.2,0.2,0.6,,,,,,,,,,,,35,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,202044F6,TTT202044F6,FLAT BOX PRESSURE PLATE SPRING,AUTOMATIC TT PARTS,1,,,,,,,,,,,,,,,35,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,203010,TTT203010,7 AND 10 INCH CROWN SPRING,AUTOMATIC TT PARTS,0.012,0.05,0.5,4.25,,,,,,,,,,,,7,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,204002,TTT204002,"7"" BLADE HOLDER ASSEMBLY",AUTOMATIC TT PARTS,0.12,8,1,0.2,,,,,,,,,,,,44,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,205045G,TTT205045G,"TAPE TECH 7"" STANDARD AXLE",AUTOMATIC TT PARTS,0.109,0.25,0.5,7,,,,,,,,,,,,51,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,206003,TTT206003,"DIAL ASSEMBLY FOR 10"" BOX",AUTOMATIC TT PARTS,0.0385,1.5,1.25,0.25,,,,,,,,,,,,55,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,2090066,TTT2090066,FLAT BOX RIGHT SKID COVER,AUTOMATIC TT PARTS,0.006,1,0.5,0.5,,,,,,,,,,,,35,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,2090126,TTT2090126,"4-40 x 1/4"" FILLISTER HEAD SCREW",AUTOMATIC TT PARTS,0.00167,0.2,0.2,0.3,,,,,,,,,,,,51,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,2090166,TTT2090166,"4-40 x 7/32"" BIND HEAD SCREW +",AUTOMATIC TT PARTS,0.001,0.5,0.5,0.5,,,,,,,,,,,,51,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,2090176,TTT2090176,FLAT BOX 10-24 NUT NYLOCK +,AUTOMATIC TT PARTS,0.0045,0.25,0.35,0.35,,,,,,,,,,,,36,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,2090306,TTT2090306,FLAT BOX 10-24 WING NUT +,AUTOMATIC TT PARTS,1,,,,,,,,,,,,,,,36,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,2090396,TTT2090396,FLAT BOX LEFT SKID COVER,AUTOMATIC TT PARTS,0.007,1.5,0.5,0.5,,,,,,,,,,,,35,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,2090426,TTT2090426,FLAT BOX #10 BRASS WASHER,AUTOMATIC TT PARTS,0.16667,,,,,,,,,,,,,,,35,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,209047,TTT209047,FLAT BOX NYLINER BEARING,AUTOMATIC TT PARTS,7E-05,0.25,0.4,0.4,,,,,,,,,,,,35,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,209048,TTT209048,"Screw, 4-40 X 1/8 Bind. Hd. S.S.",AUTOMATIC TT PARTS,0.00133,0.25,0.25,0.25,,,,,,,,,,,,3,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,209049,TTT209049,TT SCREW 6-32 X 5/16 BIND HD SS,AUTOMATIC TT PARTS,0.00133,0.25,0.25,0.75,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,209050,TTT209050,4-40 X 7/16 SLOTTED FL. HEAD SS,AUTOMATIC TT PARTS,0.001,0.2,0.1,0.1,,,,,,,,,,,,14,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,209058,TTT209058,6-32 Brass Nut,AUTOMATIC TT PARTS,0.002,0.15,0.3,0.3,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,2091486,TTT2091486,BEARING WASHER,AUTOMATIC TT PARTS,0.00125,0.3,0.3,0.3,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,209755,TTT209755,"SCREW, 6-32 x 1/2 FLAT HEAD",AUTOMATIC TT PARTS,0.003,0.2,0.2,0.3,,,,,,,,,,,,16,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,210058F,TTT210058F,LATCH,AUTOMATIC TT PARTS,0.005,0.25,0.5,1,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,210059,TTT210059,SHOULDER SCREW,AUTOMATIC TT PARTS,0.01,,,,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
